Time stamp;Contador;RSSI_DL;RSSI_UL;snr_DL;snr_UL;psr_DL;psr_UL
16/06/2026 15:59:44;1;-74.0;-68.0;0.0;4.75;0;50.0
16/06/2026 15:59:45;2;-66.0;-64.0;5.5;5.0;0;75.0
16/06/2026 15:59:46;3;-62.0;-62.0;4.75;5.25;0;83.33
16/06/2026 15:59:47;4;-62.0;-61.0;5.0;5.25;0;87.5
16/06/2026 15:59:48;5;-64.0;-63.0;5.0;4.75;0;90.0
16/06/2026 15:59:49;6;-64.0;-66.0;5.25;5.25;0;91.67
16/06/2026 15:59:50;7;-67.0;-67.0;5.75;5.5;0;92.86
16/06/2026 15:59:51;8;-65.0;-66.0;5.75;5.75;0;93.75
16/06/2026 15:59:52;9;-68.0;-69.0;5.25;4.5;0;94.44
16/06/2026 15:59:53;10;-68.0;-67.0;5.5;5.25;0;95.0
16/06/2026 15:59:54;11;-66.0;-66.0;5.5;5.25;0;95.45
16/06/2026 15:59:55;12;-67.0;-66.0;5.75;5.5;0;95.83
16/06/2026 15:59:56;13;-70.0;-70.0;5.0;4.5;0;96.15
16/06/2026 15:59:57;14;-70.0;-70.0;5.0;4.5;0;96.43
16/06/2026 15:59:58;15;-70.0;-71.0;4.75;4.0;0;96.67
16/06/2026 15:59:59;16;-72.0;-71.0;4.75;3.75;0;96.88
16/06/2026 16:00:00;17;-65.0;-65.0;5.5;5.5;0;97.06
16/06/2026 16:00:02;18;-65.0;-63.0;5.5;5.0;0;97.22
16/06/2026 16:00:03;19;-64.0;-63.0;5.5;5.25;0;97.37
16/06/2026 16:00:04;20;-64.0;-63.0;5.5;5.25;0;97.5
16/06/2026 16:00:05;21;-70.0;-70.0;5.0;4.25;0;97.62
16/06/2026 16:00:06;22;-69.0;-71.0;5.25;4.0;0;97.73
16/06/2026 16:00:07;23;-65.0;-64.0;5.5;5.5;0;97.83
16/06/2026 16:00:08;24;-66.0;-65.0;5.5;5.25;0;97.92
16/06/2026 16:00:09;25;-67.0;-68.0;5.75;5.0;0;98.0
16/06/2026 16:00:10;26;-66.0;-68.0;5.75;5.0;0;98.08
16/06/2026 16:00:11;27;-66.0;-66.0;5.25;5.5;0;98.15
16/06/2026 16:00:12;28;-66.0;-65.0;5.5;5.25;0;98.21
16/06/2026 16:00:13;29;-66.0;-65.0;5.25;5.5;0;98.28
16/06/2026 16:00:14;30;-64.0;-63.0;5.75;5.0;0;98.33
16/06/2026 16:00:15;31;-65.0;-64.0;5.5;5.5;0;98.39
16/06/2026 16:00:16;32;-63.0;-60.0;4.75;5.75;0;98.44
16/06/2026 16:00:17;33;-68.0;-76.0;5.5;1.5;0;98.48
16/06/2026 16:00:18;34;-60.0;-60.0;5.75;5.25;0;98.53
16/06/2026 16:00:19;35;-65.0;-67.0;5.5;5.5;0;98.57
16/06/2026 16:00:20;36;-69.0;-67.0;5.25;5.5;0;98.61
16/06/2026 16:00:21;37;-72.0;-76.0;4.75;0.5;0;98.65
16/06/2026 16:00:22;38;-73.0;-73.0;4.0;2.5;0;98.68
16/06/2026 16:00:23;39;-78.0;-79.0;1.0;652.67;0;98.72
16/06/2026 16:00:24;40;-78.0;-79.0;1.0;652.67;0;97.5
16/06/2026 16:00:25;41;-78.0;-79.0;1.0;652.67;0;96.34
16/06/2026 16:00:26;42;-74.0;-76.0;0.0;0.06;0;95.24
16/06/2026 16:00:27;43;-74.0;-76.0;0.0;0.06;0;94.19
16/06/2026 16:00:28;44;-74.0;-79.0;0.0;654.67;0;93.18
16/06/2026 16:00:29;45;-74.0;-79.0;0.0;654.67;0;92.22
16/06/2026 16:00:30;46;-74.0;-78.0;0.0;0.56;0;91.3
16/06/2026 16:00:31;47;-74.0;-78.0;0.0;0.56;0;90.43
16/06/2026 16:00:32;48;-74.0;-78.0;0.0;0.56;0;89.58
16/06/2026 16:00:33;49;-74.0;-78.0;0.0;0.56;0;88.78
16/06/2026 16:00:34;50;-83.0;-77.0;649.42;0.81;0;89.0
16/06/2026 16:00:35;51;-83.0;-77.0;649.42;0.81;0;88.24
16/06/2026 16:00:36;52;-83.0;-77.0;649.42;0.81;0;87.5
16/06/2026 16:00:37;53;-83.0;-77.0;649.42;0.81;0;86.79
16/06/2026 16:00:38;54;-82.0;-81.0;653.42;651.42;0;87.04
16/06/2026 16:00:39;55;-82.0;-81.0;653.42;651.42;0;86.36
16/06/2026 16:00:40;56;-82.0;-81.0;653.42;651.42;0;85.71
16/06/2026 16:00:41;57;-80.0;-74.0;653.42;0.5;0;85.96
16/06/2026 16:00:42;58;-80.0;-74.0;653.42;0.5;0;85.34
16/06/2026 16:00:43;59;-80.0;-74.0;653.42;0.5;0;84.75
16/06/2026 16:00:44;60;-80.0;-74.0;653.42;0.5;0;84.17
16/06/2026 16:00:45;61;-80.0;-74.0;653.42;0.5;0;83.61
16/06/2026 16:00:46;62;-80.0;-74.0;653.42;0.5;0;83.06
16/06/2026 16:00:47;63;-80.0;-74.0;653.42;0.5;0;82.54
16/06/2026 16:00:48;64;-56.0;-56.0;4.75;5.5;0;82.81
16/06/2026 16:00:49;65;-59.0;-57.0;5.75;6.25;0;83.08
16/06/2026 16:00:50;66;-66.0;-65.0;5.25;6.5;0;83.33
16/06/2026 16:00:51;67;-61.0;-57.0;5.25;6.75;0;83.58
16/06/2026 16:00:52;68;-59.0;-58.0;5.5;6.0;0;83.82
16/06/2026 16:00:53;69;-59.0;-58.0;5.75;6.75;0;84.06
