Time stamp;Contador;RSSI_DL;RSSI_UL;snr_DL;snr_UL;psr_DL;psr_UL
27/05/2026 17:39:00;1;-34.0;-34.0;5.0;5.25;0;0
27/05/2026 17:39:03;2;-74.0;-27.0;0.0;5.25;0;0
27/05/2026 17:39:06;3;-27.0;-28.0;5.0;5.5;0;0
27/05/2026 17:39:09;4;-74.0;-27.0;0.0;5.0;0;0
27/05/2026 17:39:12;5;-27.0;-27.0;5.5;5.25;0;0
27/05/2026 17:39:15;6;-74.0;-27.0;0.0;5.25;0;0
27/05/2026 17:39:18;7;-27.0;-27.0;5.0;5.5;0;0
27/05/2026 17:39:21;8;-74.0;-28.0;0.0;5.5;0;0
27/05/2026 17:39:24;9;-27.0;-27.0;5.25;5.25;0;0
27/05/2026 17:39:27;10;-74.0;-32.0;0.0;5.5;0;0
