Time stamp;Contador;RSSI_DL;RSSI_UL;snr_DL;snr_UL;psr_DL;psr_UL
16/06/2026 13:37:37;1;-52.0;-52.0;5.75;5.75;0;100.0
16/06/2026 13:37:38;2;-52.0;-52.0;5.75;6.0;0;100.0
16/06/2026 13:37:39;3;-52.0;-52.0;5.5;6.0;0;100.0
16/06/2026 13:37:40;4;-52.0;-53.0;5.5;5.75;0;100.0
16/06/2026 13:37:41;5;-53.0;-54.0;5.25;5.5;0;100.0
16/06/2026 13:37:42;6;-52.0;-52.0;5.75;6.0;0;100.0
16/06/2026 13:37:43;7;-52.0;-52.0;5.75;6.0;0;85.71
16/06/2026 13:37:44;8;-51.0;-51.0;5.0;5.75;0;50.0
16/06/2026 13:37:45;9;-51.0;-51.0;5.5;5.75;0;55.56
16/06/2026 13:37:46;10;-53.0;-53.0;5.5;5.75;0;60.0
