Time stamp;Contador;RSSI_DL;RSSI_UL;snr_DL;snr_UL;psr_DL;psr_UL
18/06/2026 19:06:57;1;-51.0;-51.0;5.5;5.25;0;100.0
18/06/2026 19:06:58;2;-53.0;-53.0;5.5;5.75;0;100.0
18/06/2026 19:06:59;3;-53.0;-53.0;5.5;5.75;0;100.0
18/06/2026 19:07:00;4;-53.0;-53.0;5.5;5.5;0;100.0
18/06/2026 19:07:01;5;-53.0;-53.0;5.25;5.75;0;100.0
18/06/2026 19:07:02;6;-53.0;-53.0;5.75;5.75;0;100.0
18/06/2026 19:07:03;7;-53.0;-53.0;5.5;6.0;0;100.0
18/06/2026 19:07:04;8;-53.0;-53.0;5.5;6.0;0;100.0
18/06/2026 19:07:05;9;-53.0;-53.0;5.75;6.0;0;100.0
18/06/2026 19:07:06;10;-53.0;-53.0;5.0;6.25;0;100.0
