Time stamp;Contador;RSSI_DL;RSSI_UL;snr_DL;snr_UL;psr_DL;psr_UL
16/06/2026 13:36:22;1;-51.0;-51.0;5.0;5.75;0;100.0
16/06/2026 13:36:23;2;-51.0;-51.0;4.75;5.75;0;100.0
16/06/2026 13:36:24;3;-51.0;-51.0;5.75;6.0;0;100.0
16/06/2026 13:36:25;4;-51.0;-51.0;5.25;5.75;0;100.0
16/06/2026 13:36:26;5;-51.0;-52.0;5.5;5.75;0;100.0
16/06/2026 13:36:27;6;-51.0;-51.0;5.0;5.75;0;100.0
16/06/2026 13:36:28;7;-52.0;-51.0;5.75;5.75;0;100.0
16/06/2026 13:36:29;8;-52.0;-52.0;5.5;6.0;0;100.0
16/06/2026 13:36:30;9;-50.0;-50.0;5.0;5.5;0;100.0
16/06/2026 13:36:31;10;-50.0;-50.0;5.0;5.25;0;100.0
16/06/2026 13:36:32;11;-50.0;-50.0;5.0;5.25;0;100.0
16/06/2026 13:36:33;12;-50.0;-50.0;5.0;5.25;0;100.0
16/06/2026 13:36:34;13;-50.0;-50.0;5.25;5.25;0;100.0
16/06/2026 13:36:35;14;-50.0;-50.0;4.75;3.5;0;100.0
16/06/2026 13:36:36;15;-50.0;-52.0;5.0;6.25;0;100.0
16/06/2026 13:36:37;16;-50.0;-50.0;5.25;5.25;0;100.0
16/06/2026 13:36:38;17;-50.0;-50.0;4.75;5.25;0;100.0
16/06/2026 13:36:39;18;-50.0;-50.0;4.75;5.25;0;100.0
16/06/2026 13:36:40;19;-50.0;-50.0;5.0;5.25;0;100.0
16/06/2026 13:36:41;20;-50.0;-50.0;5.0;5.25;0;100.0
16/06/2026 13:36:42;21;-50.0;-50.0;5.0;5.5;0;100.0
16/06/2026 13:36:43;22;-50.0;-50.0;5.0;5.5;0;100.0
16/06/2026 13:36:44;23;-51.0;-50.0;5.0;5.0;0;100.0
16/06/2026 13:36:45;24;-51.0;-50.0;5.25;5.5;0;100.0
16/06/2026 13:36:46;25;-50.0;-50.0;5.0;5.5;0;100.0
16/06/2026 13:36:47;26;-50.0;-50.0;5.25;5.25;0;100.0
16/06/2026 13:36:48;27;-49.0;-50.0;5.5;5.5;0;100.0
16/06/2026 13:36:49;28;-50.0;-49.0;5.0;5.5;0;100.0
16/06/2026 13:36:50;29;-50.0;-50.0;5.25;5.25;0;100.0
16/06/2026 13:36:51;30;-50.0;-50.0;5.0;5.5;0;100.0
