Time stamp;Contador;RSSI_DL;RSSI_UL;snr_DL;snr_UL;psr_DL;psr_UL
16/06/2026 15:44:01;1;-74.0;-61.0;0.0;5.5;0;50.0
16/06/2026 15:44:02;2;-61.0;-62.0;4.5;4.75;0;75.0
16/06/2026 15:44:03;3;-60.0;-59.0;5.5;6.0;0;83.33
16/06/2026 15:44:04;4;-59.0;-58.0;5.75;5.75;0;87.5
16/06/2026 15:44:05;5;-59.0;-59.0;5.5;5.5;0;90.0
16/06/2026 15:44:06;6;-60.0;-60.0;5.25;6.0;0;91.67
16/06/2026 15:44:07;7;-60.0;-60.0;5.75;3.25;0;92.86
16/06/2026 15:44:08;8;-61.0;-60.0;5.5;5.5;0;93.75
16/06/2026 15:44:09;9;-52.0;-51.0;5.5;5.75;0;94.44
16/06/2026 15:44:10;10;-52.0;-51.0;5.5;5.25;0;95.0
16/06/2026 15:44:11;11;-51.0;-50.0;4.75;5.25;0;95.45
16/06/2026 15:44:12;12;-51.0;-50.0;5.25;5.5;0;95.83
16/06/2026 15:44:13;13;-52.0;-51.0;5.5;5.75;0;96.15
16/06/2026 15:44:14;14;-52.0;-51.0;5.5;5.5;0;96.43
16/06/2026 15:44:15;15;-51.0;-51.0;5.5;5.0;0;96.67
16/06/2026 15:44:16;16;-51.0;-51.0;5.25;6.0;0;96.88
16/06/2026 15:44:17;17;-51.0;-50.0;4.75;5.25;0;97.06
16/06/2026 15:44:18;18;-51.0;-50.0;5.25;5.25;0;97.22
16/06/2026 15:44:19;19;-52.0;-51.0;5.5;5.75;0;97.37
16/06/2026 15:44:20;20;-52.0;-51.0;5.75;5.5;0;97.5
16/06/2026 15:44:21;21;-59.0;-59.0;5.75;6.0;0;97.62
16/06/2026 15:44:22;22;-59.0;-58.0;5.75;5.75;0;97.73
16/06/2026 15:44:23;23;-58.0;-58.0;5.75;5.75;0;97.83
16/06/2026 15:44:24;24;-54.0;-55.0;5.0;5.5;0;97.92
16/06/2026 15:44:25;25;-55.0;-54.0;5.0;5.5;0;98.0
16/06/2026 15:44:26;26;-53.0;-52.0;5.25;6.0;0;98.08
16/06/2026 15:44:27;27;-52.0;-52.0;5.75;5.75;0;98.15
16/06/2026 15:44:28;28;-52.0;-51.0;5.25;5.75;0;98.21
16/06/2026 15:44:29;29;-51.0;-51.0;5.5;5.5;0;98.28
16/06/2026 15:44:30;30;-52.0;-51.0;5.5;5.25;0;98.33
16/06/2026 15:44:31;31;-52.0;-51.0;5.0;4.75;0;98.39
16/06/2026 15:44:32;32;-52.0;-51.0;5.25;5.25;0;98.44
16/06/2026 15:44:33;33;-51.0;-50.0;6.5;5.0;0;98.48
16/06/2026 15:44:34;34;-51.0;-50.0;5.5;5.0;0;98.53
16/06/2026 15:44:35;35;-52.0;-51.0;5.75;5.75;0;98.57
16/06/2026 15:44:36;36;-51.0;-51.0;5.5;5.25;0;98.61
16/06/2026 15:44:37;37;-51.0;-51.0;5.75;5.25;0;98.65
16/06/2026 15:44:38;38;-52.0;-51.0;5.5;5.5;0;98.68
16/06/2026 15:44:39;39;-52.0;-51.0;5.5;5.0;0;98.72
16/06/2026 15:44:40;40;-52.0;-51.0;5.75;5.5;0;98.75
16/06/2026 15:44:41;41;-52.0;-51.0;5.75;5.5;0;98.78
16/06/2026 15:44:42;42;-74.0;-52.0;0.0;6.0;0;97.62
16/06/2026 15:44:43;43;-74.0;-52.0;0.0;6.0;0;96.51
16/06/2026 15:44:44;44;-74.0;-53.0;0.0;6.0;0;95.45
16/06/2026 15:44:45;45;-74.0;-53.0;0.0;6.0;0;94.44
16/06/2026 15:44:46;46;-74.0;-52.0;0.0;6.0;0;93.48
16/06/2026 15:44:47;47;-74.0;-52.0;0.0;6.0;0;92.55
16/06/2026 15:44:48;48;-74.0;-52.0;0.0;7.0;0;91.67
16/06/2026 15:44:49;49;-74.0;-52.0;0.0;7.0;0;90.82
16/06/2026 15:44:50;50;-50.0;-50.0;5.0;5.25;0;91.0
16/06/2026 15:44:51;51;-52.0;-51.0;5.25;5.0;0;91.18
16/06/2026 15:44:52;52;-51.0;-50.0;5.75;5.25;0;91.35
16/06/2026 15:44:53;53;-51.0;-50.0;4.75;5.0;0;91.51
16/06/2026 15:44:54;54;-51.0;-50.0;5.25;5.0;0;91.67
16/06/2026 15:44:55;55;-51.0;-50.0;5.25;5.75;0;91.82
16/06/2026 15:44:56;56;-51.0;-50.0;4.75;5.25;0;91.96
16/06/2026 15:44:57;57;-51.0;-50.0;5.5;5.0;0;92.11
16/06/2026 15:44:58;58;-52.0;-51.0;5.5;5.25;0;92.24
16/06/2026 15:44:59;59;-51.0;-51.0;5.0;5.0;0;92.37
16/06/2026 15:45:00;60;-51.0;-50.0;5.0;5.0;0;92.5
16/06/2026 15:45:01;61;-51.0;-50.0;4.75;5.0;0;92.62
16/06/2026 15:45:02;62;-51.0;-50.0;5.0;5.25;0;92.74
16/06/2026 15:45:03;63;-51.0;-50.0;4.75;5.0;0;92.86
16/06/2026 15:45:04;64;-51.0;-50.0;4.75;4.75;0;92.97
16/06/2026 15:45:05;65;-51.0;-50.0;4.5;5.25;0;93.08
16/06/2026 15:45:06;66;-51.0;-50.0;4.5;5.25;0;93.18
