Time stamp;Contador;RSSI_DL;RSSI_UL;snr_DL;snr_UL;psr_DL;psr_UL
27/05/2026 17:48:17;1;-35.0;-35.0;4.5;4.75;0;5.0
27/05/2026 17:48:20;2;-74.0;-34.0;0.0;5.0;0;10.0
27/05/2026 17:48:23;3;-29.0;-30.0;5.0;5.5;0;15.0
27/05/2026 17:48:26;4;-74.0;-29.0;0.0;5.0;0;20.0
27/05/2026 17:48:29;5;-29.0;-29.0;2.25;5.0;0;20.0
27/05/2026 17:48:32;6;-74.0;-30.0;0.0;5.25;0;20.0
27/05/2026 17:48:35;7;-29.0;-29.0;5.0;5.5;0;25.0
27/05/2026 17:48:38;8;-74.0;-29.0;0.0;5.75;0;30.0
27/05/2026 17:48:41;9;-29.0;-29.0;5.25;5.25;0;35.0
27/05/2026 17:48:44;10;-74.0;-29.0;0.0;5.25;0;40.0
