Time stamp;Contador;RSSI_DL;RSSI_UL;snr_DL;snr_UL;psr_DL;psr_UL
27/05/2026 18:11:05;1;-32.0;-32.0;5.25;5.0;0;100.0
27/05/2026 18:11:06;2;-30.0;-30.0;4.75;5.0;0;100.0
27/05/2026 18:11:07;3;-30.0;-30.0;4.75;5.25;0;100.0
27/05/2026 18:11:08;4;-30.0;-30.0;4.75;5.25;0;75.0
27/05/2026 18:11:09;5;-30.0;-30.0;4.75;5.0;0;50.0
27/05/2026 18:11:11;6;-30.0;-30.0;5.0;5.25;0;58.33
27/05/2026 18:11:12;7;-30.0;-30.0;4.5;5.25;0;64.29
27/05/2026 18:11:13;8;-30.0;-31.0;5.0;5.5;0;68.75
27/05/2026 18:11:14;9;-30.0;-30.0;4.5;5.75;0;72.22
27/05/2026 18:11:15;10;-30.0;-31.0;4.5;5.75;0;75.0
27/05/2026 18:11:16;11;-30.0;-31.0;4.5;5.75;0;68.18
27/05/2026 18:11:17;12;-30.0;-30.0;5.0;6.0;0;45.83
27/05/2026 18:11:18;13;-30.0;-30.0;5.25;5.5;0;50.0
27/05/2026 18:11:19;14;-30.0;-36.0;5.25;5.5;0;53.57
27/05/2026 18:11:20;15;-30.0;-30.0;5.25;5.75;0;56.67
27/05/2026 18:11:21;16;-30.0;-30.0;5.25;5.75;0;59.38
27/05/2026 18:11:22;17;-30.0;-35.0;5.5;5.75;0;61.76
27/05/2026 18:11:23;18;-30.0;-30.0;5.75;6.0;0;63.89
27/05/2026 18:11:24;19;-30.0;-31.0;5.25;5.75;0;65.79
27/05/2026 18:11:25;20;-30.0;-30.0;5.0;5.75;0;67.5
