Time stamp;Contador;RSSI_DL;RSSI_UL;Perdas;PSR;Max_DL;Min_DL;Max_UL;Min_UL
27/05/2026 17:23:17;1;-34.0;-34.0;4.75;5.0;0;0
27/05/2026 17:23:20;2;-74.0;-29.0;0.0;5.5;0;0
27/05/2026 17:23:23;3;-29.0;-29.0;5.0;5.5;0;0
27/05/2026 17:23:26;4;-74.0;-29.0;0.0;5.25;0;0
27/05/2026 17:23:29;5;-28.0;-29.0;5.25;5.25;0;0
27/05/2026 17:23:32;6;-74.0;-28.0;0.0;5.25;0;0
27/05/2026 17:23:35;7;-28.0;-29.0;5.25;5.25;0;0
27/05/2026 17:23:38;8;-74.0;-29.0;0.0;5.75;0;0
27/05/2026 17:23:41;9;-29.0;-29.0;5.25;5.25;0;0
27/05/2026 17:23:44;10;-74.0;-29.0;0.0;5.5;0;0
