16/06/2026 15:15:10 ; [69, 32, 40, 49, 50, 55, 41, 32, 101, 115, 112, 95, 99, 111]
16/06/2026 15:15:11 ; [114, 101, 95, 132, 102, 126, 109, 112, 95, 102, 108, 97, 115, 104]
16/06/2026 15:15:12 ; [58, 32, 67, 111, 114, 101, 32, 100, 117, 109, 112, 32, 100, 97]
16/06/2026 15:15:13 ; [116, 97, 32, 99, 104, 101, 99, 107, 32, 102, 97, 105, 108, 101]
16/06/2026 15:15:14 ; [100, 58, 13, 10, 67, 97, 108, 99, 117, 108, 97, 116, 101, 100]
16/06/2026 15:15:15 ; [32, 99, 104, 101, 99, 107, 115, 117, 109, 61, 39, 51, 98, 102]
16/06/2026 15:15:16 ; [101, 98, 52, 98, 54, 39, 13, 54, 1, 219, 52, 2, 13, 0]
16/06/2026 15:15:17 ; [1, 0, 0, 1, 0, 0, 1, 54, 2, 63, 54, 2, 88, 0]
16/06/2026 15:15:18 ; [1, 0, 0, 2, 0, 0, 2, 58, 1, 219, 58, 2, 13, 0]
16/06/2026 15:15:19 ; [1, 0, 0, 3, 0, 0, 3, 58, 2, 13, 58, 2, 13, 0]
16/06/2026 15:15:20 ; [1, 0, 0, 4, 0, 0, 4, 58, 1, 244, 58, 2, 13, 0]
16/06/2026 15:15:21 ; [1, 0, 0, 5, 0, 0, 5, 0, 0, 0, 58, 2, 13, 0]
16/06/2026 15:15:22 ; [1, 0, 0, 5, 1, 0, 6, 0, 0, 0, 56, 2, 13, 0]
16/06/2026 15:15:23 ; [1, 0, 0, 5, 1, 0, 7, 0, 0, 0, 58, 1, 244, 0]
16/06/2026 15:15:24 ; [1, 0, 0, 5, 1, 0, 8, 0, 0, 0, 58, 2, 13, 0]
16/06/2026 15:15:25 ; [1, 0, 0, 5, 1, 0, 9, 60, 1, 194, 58, 1, 219, 0]
16/06/2026 15:15:26 ; [1, 0, 0, 6, 0, 0, 10, 60, 1, 219, 58, 2, 38, 0]
16/06/2026 15:15:27 ; [1, 0, 0, 7, 0, 0, 11, 56, 1, 219, 58, 2, 13, 0]
16/06/2026 15:15:28 ; [1, 0, 0, 8, 0, 0, 12, 56, 1, 244, 56, 2, 38, 0]
16/06/2026 15:15:29 ; [1, 0, 0, 9, 0, 0, 13, 56, 1, 244, 58, 2, 63, 0]
16/06/2026 15:15:30 ; [1, 0, 0, 10, 0, 0, 14, 56, 1, 244, 56, 2, 13, 0]
16/06/2026 15:15:31 ; [1, 0, 0, 11, 0, 0, 15, 56, 1, 169, 56, 2, 13, 0]
16/06/2026 15:15:32 ; [1, 0, 0, 12, 0, 0, 16, 56, 1, 194, 56, 1, 244, 0]
16/06/2026 15:15:33 ; [1, 0, 0, 13, 0, 0, 17, 56, 1, 219, 56, 1, 244, 0]
16/06/2026 15:15:34 ; [1, 0, 0, 14, 0, 0, 18, 58, 1, 244, 58, 2, 38, 0]
16/06/2026 15:15:35 ; [1, 0, 0, 15, 0, 0, 19, 58, 1, 244, 58, 2, 13, 0]
16/06/2026 15:15:36 ; [1, 0, 0, 16, 0, 0, 20, 56, 1, 244, 58, 2, 13, 0]
16/06/2026 15:15:37 ; [1, 0, 0, 17, 0, 0, 21, 56, 1, 244, 58, 2, 38, 0]
16/06/2026 15:15:38 ; [1, 0, 0, 18, 0, 0, 22, 56, 1, 219, 58, 2, 13, 0]
16/06/2026 15:15:39 ; [1, 0, 0, 19, 0, 0, 23, 56, 1, 219, 58, 1, 244, 0]
