Time stamp;Contador;RSSI_DL;RSSI_UL;Perdas;PSR;Max_DL;Min_DL;Max_UL;Min_UL
27/05/2026 17:21:41;1;-28.0;-33.0;5.25;5.25;0;0
27/05/2026 17:21:42;2;-29.0;-29.0;5.25;5.5;0;0
27/05/2026 17:21:43;3;-29.0;-29.0;5.5;5.5;0;0
27/05/2026 17:21:44;4;-26.0;-26.0;5.5;6.0;0;0
27/05/2026 17:21:45;5;-25.0;-32.0;5.5;5.25;0;0
27/05/2026 17:21:46;6;-31.0;-31.0;5.5;6.0;0;0
27/05/2026 17:21:47;7;-31.0;-33.0;5.75;5.0;0;0
27/05/2026 17:21:48;8;-32.0;-32.0;5.0;5.5;0;0
27/05/2026 17:21:49;9;-31.0;-33.0;5.75;5.75;0;0
27/05/2026 17:21:50;10;-32.0;-32.0;5.5;5.5;0;0
