Time stamp;Contador;RSSI_DL;RSSI_UL;snr_DL;snr_UL;psr_DL;psr_UL
16/06/2026 16:23:36;1;-59.0;-57.0;5.5;5.25;0;100.0
16/06/2026 16:23:37;2;-59.0;-59.0;5.75;6.0;0;100.0
16/06/2026 16:23:38;3;-59.0;-59.0;5.5;6.0;0;100.0
16/06/2026 16:23:39;4;-59.0;-59.0;5.75;6.0;0;100.0
16/06/2026 16:23:40;5;-59.0;-59.0;5.75;5.5;0;100.0
16/06/2026 16:23:41;6;-61.0;-62.0;5.25;5.0;0;100.0
16/06/2026 16:23:42;7;-60.0;-58.0;5.75;5.75;0;100.0
16/06/2026 16:23:43;8;-59.0;-58.0;5.5;6.0;0;100.0
16/06/2026 16:23:44;9;-59.0;-58.0;5.5;5.75;0;100.0
16/06/2026 16:23:45;10;-59.0;-58.0;5.75;5.75;0;100.0
16/06/2026 16:23:46;11;-59.0;-58.0;5.75;6.25;0;100.0
16/06/2026 16:23:47;12;-59.0;-58.0;5.75;5.75;0;100.0
16/06/2026 16:23:48;13;-59.0;-58.0;5.5;5.75;0;100.0
16/06/2026 16:23:49;14;-59.0;-58.0;5.75;3.75;0;100.0
16/06/2026 16:23:50;15;-59.0;-58.0;5.75;6.0;0;100.0
16/06/2026 16:23:51;16;-59.0;-58.0;5.5;5.5;0;100.0
16/06/2026 16:23:52;17;-59.0;-58.0;5.75;5.5;0;100.0
16/06/2026 16:23:53;18;-59.0;-58.0;5.25;5.5;0;100.0
16/06/2026 16:23:55;19;-59.0;-57.0;5.5;5.75;0;100.0
16/06/2026 16:23:56;20;-58.0;-56.0;5.5;5.0;0;100.0
16/06/2026 16:23:57;21;-58.0;-57.0;5.25;4.75;0;100.0
16/06/2026 16:23:58;22;-59.0;-56.0;5.5;4.75;0;100.0
16/06/2026 16:23:59;23;-56.0;-55.0;4.75;5.0;0;100.0
16/06/2026 16:24:00;24;-56.0;-55.0;5.0;5.5;0;100.0
16/06/2026 16:24:01;25;-57.0;-56.0;5.0;5.75;0;100.0
16/06/2026 16:24:02;26;-59.0;-57.0;5.75;5.75;0;100.0
16/06/2026 16:24:03;27;-58.0;-57.0;5.75;5.0;0;100.0
16/06/2026 16:24:04;28;-56.0;-56.0;4.75;5.25;0;100.0
16/06/2026 16:24:05;29;-56.0;-55.0;5.0;5.5;0;100.0
16/06/2026 16:24:06;30;-56.0;-55.0;5.0;5.5;0;100.0
16/06/2026 16:24:07;31;-56.0;-55.0;5.0;5.75;0;100.0
16/06/2026 16:24:08;32;-56.0;-55.0;4.75;5.25;0;100.0
16/06/2026 16:24:09;33;-57.0;-55.0;4.75;5.25;0;100.0
16/06/2026 16:24:10;34;-56.0;-55.0;5.0;5.0;0;100.0
16/06/2026 16:24:11;35;-56.0;-55.0;5.0;5.25;0;100.0
16/06/2026 16:24:12;36;-59.0;-57.0;5.5;5.5;0;100.0
16/06/2026 16:24:13;37;-59.0;-58.0;5.75;5.5;0;100.0
16/06/2026 16:24:14;38;-58.0;-57.0;5.75;5.25;0;100.0
16/06/2026 16:24:15;39;-59.0;-58.0;5.5;5.75;0;100.0
16/06/2026 16:24:16;40;-59.0;-58.0;5.75;6.0;0;100.0
16/06/2026 16:24:17;41;-59.0;-58.0;5.75;6.0;0;98.78
16/06/2026 16:24:18;42;-74.0;-48.0;0.0;5.5;0;97.62
16/06/2026 16:24:19;43;-74.0;-48.0;0.0;5.5;0;96.51
16/06/2026 16:24:20;44;-74.0;-49.0;0.0;5.75;0;95.45
16/06/2026 16:24:21;45;-74.0;-49.0;0.0;5.75;0;94.44
16/06/2026 16:24:22;46;-74.0;-61.0;0.0;5.25;0;93.48
16/06/2026 16:24:23;47;-74.0;-61.0;0.0;5.25;0;92.55
16/06/2026 16:24:24;48;-74.0;-67.0;0.0;4.75;0;91.67
16/06/2026 16:24:25;49;-74.0;-67.0;0.0;4.75;0;90.82
16/06/2026 16:24:26;50;-69.0;-70.0;4.5;3.75;0;91.0
16/06/2026 16:24:27;51;-68.0;-69.0;5.0;4.0;0;91.18
16/06/2026 16:24:28;52;-70.0;-70.0;4.75;3.75;0;91.35
16/06/2026 16:24:29;53;-68.0;-68.0;5.0;4.25;0;91.51
16/06/2026 16:24:30;54;-68.0;-68.0;5.0;4.25;0;91.67
16/06/2026 16:24:31;55;-63.0;-60.0;4.5;5.5;0;91.82
16/06/2026 16:24:32;56;-59.0;-58.0;5.75;6.5;0;91.96
16/06/2026 16:24:33;57;-59.0;-58.0;5.75;5.75;0;92.11
16/06/2026 16:24:34;58;-59.0;-58.0;5.5;6.0;0;92.24
16/06/2026 16:24:35;59;-59.0;-58.0;5.75;5.75;0;92.37
16/06/2026 16:24:36;60;-59.0;-58.0;5.5;6.0;0;92.5
16/06/2026 16:24:37;61;-59.0;-59.0;5.5;5.75;0;92.62
16/06/2026 16:24:38;62;-59.0;-57.0;5.25;5.25;0;92.74
16/06/2026 16:24:39;63;-59.0;-58.0;5.5;5.75;0;92.86
16/06/2026 16:24:40;64;-62.0;-61.0;5.25;5.5;0;92.97
16/06/2026 16:24:41;65;-57.0;-56.0;5.5;5.75;0;93.08
16/06/2026 16:24:42;66;-55.0;-54.0;5.25;5.5;0;93.18
16/06/2026 16:24:43;67;-65.0;-65.0;5.25;5.5;0;93.28
16/06/2026 16:24:44;68;-58.0;-59.0;5.5;6.0;0;93.38
16/06/2026 16:24:45;69;-56.0;-58.0;4.75;6.0;0;93.48
16/06/2026 16:24:46;70;-72.0;-73.0;3.75;0.5;0;93.57
16/06/2026 16:24:47;71;-67.0;-66.0;5.25;4.75;0;93.66
16/06/2026 16:24:48;72;-60.0;-61.0;5.25;5.5;0;93.75
16/06/2026 16:24:49;73;-63.0;-64.0;4.25;5.0;0;93.84
16/06/2026 16:24:50;74;-62.0;-62.0;5.0;5.0;0;93.92
16/06/2026 16:24:51;75;-73.0;-55.0;4.5;5.5;0;94.0
16/06/2026 16:24:52;76;-53.0;-53.0;5.5;5.75;0;94.08
16/06/2026 16:24:53;77;-52.0;-52.0;5.75;5.75;0;94.16
16/06/2026 16:24:54;78;-52.0;-52.0;5.75;5.75;0;94.23
16/06/2026 16:24:55;79;-52.0;-51.0;5.5;5.25;0;94.3
16/06/2026 16:24:56;80;-52.0;-51.0;5.25;5.0;0;94.38
16/06/2026 16:24:57;81;-52.0;-52.0;5.25;5.75;0;94.44
16/06/2026 16:24:58;82;-52.0;-52.0;5.5;5.75;0;94.51
16/06/2026 16:24:59;83;-54.0;-53.0;5.25;6.0;0;94.58
16/06/2026 16:25:00;84;-51.0;-51.0;5.0;5.25;0;94.64
16/06/2026 16:25:01;85;-52.0;-50.0;5.25;5.5;0;94.71
16/06/2026 16:25:02;86;-50.0;-49.0;5.0;6.0;0;94.77
16/06/2026 16:25:03;87;-49.0;-50.0;5.0;5.75;0;94.83
16/06/2026 16:25:04;88;-51.0;-52.0;5.0;5.75;0;94.89
16/06/2026 16:25:05;89;-48.0;-48.0;5.75;5.75;0;94.94
16/06/2026 16:25:06;90;-48.0;-48.0;5.25;5.75;0;95.0
16/06/2026 16:25:07;91;-49.0;-49.0;5.25;5.5;0;95.05
