Time stamp;Contador;RSSI_DL;RSSI_UL;snr_DL;snr_UL;psr_DL;psr_UL
27/05/2026 18:04:45;1;-39.0;-38.0;4.75;4.75;0;50.0
27/05/2026 18:04:46;2;-40.0;-40.0;5.0;5.25;0;50.0
27/05/2026 18:04:47;3;-40.0;-40.0;5.0;5.5;0;50.0
27/05/2026 18:04:48;4;-40.0;-40.0;5.25;4.75;0;50.0
27/05/2026 18:04:49;5;-40.0;-40.0;5.25;5.0;0;50.0
27/05/2026 18:04:51;6;-40.0;-40.0;5.0;5.25;0;50.0
27/05/2026 18:04:52;7;-40.0;-40.0;5.0;5.0;0;50.0
27/05/2026 18:04:53;8;-40.0;-40.0;5.0;5.25;0;50.0
27/05/2026 18:04:54;9;-40.0;-40.0;4.75;5.25;0;50.0
27/05/2026 18:04:55;10;-40.0;-40.0;5.0;5.25;0;50.0
