Time stamp;Contador;RSSI_DL;RSSI_UL;snr_DL;snr_UL;psr_DL;psr_UL
17/07/2026 17:33:07;1;-74.5;-74.5;33.75;33.75;0;50.0
17/07/2026 17:33:08;2;-74.5;-74.5;33.75;33.75;0;50.0
17/07/2026 17:33:09;3;-74.5;-74.5;33.75;33.75;0;50.0
17/07/2026 17:33:10;4;-74.5;-74.5;33.75;33.75;0;50.0
17/07/2026 17:33:11;5;-74.5;-74.5;33.75;33.75;0;50.0
17/07/2026 17:33:12;6;-74.0;-74.0;-17.5;-30.0;0;50.0
17/07/2026 17:33:13;7;-74.0;-74.0;-17.5;-30.0;0;50.0
17/07/2026 17:33:14;8;-74.0;-74.0;-18.0;-30.0;0;50.0
17/07/2026 17:33:15;9;-74.0;-74.0;-18.0;-30.0;0;50.0
17/07/2026 17:33:16;10;-74.0;-74.0;-18.5;-30.0;0;50.0
