Time stamp;Contador;RSSI_DL;RSSI_UL;snr_DL;snr_UL;psr_DL;psr_UL
16/06/2026 16:34:26;1;-57.0;-57.0;5.0;4.5;0;100.0
16/06/2026 16:34:27;2;-58.0;-59.0;5.75;6.75;0;100.0
16/06/2026 16:34:28;3;-59.0;-59.0;6.0;5.75;0;100.0
16/06/2026 16:34:29;4;-59.0;-59.0;6.0;5.75;0;87.5
16/06/2026 16:34:30;5;-74.0;-55.0;0.0;5.25;0;80.0
16/06/2026 16:34:31;6;-74.0;-55.0;0.0;5.25;0;75.0
16/06/2026 16:34:32;7;-59.0;-59.0;5.5;5.75;0;78.57
16/06/2026 16:34:33;8;-64.0;-64.0;5.25;5.25;0;81.25
16/06/2026 16:34:34;9;-62.0;-62.0;4.75;5.25;0;83.33
16/06/2026 16:34:35;10;-60.0;-60.0;5.25;5.5;0;85.0
