Time stamp;Contador;RSSI_DL;RSSI_UL;snr_DL;snr_UL;psr_DL;psr_UL
16/06/2026 16:03:36;1;-60.0;-61.0;4.75;5.25;0;100.0
16/06/2026 16:03:37;2;-60.0;-60.0;5.5;5.5;0;100.0
16/06/2026 16:03:38;3;-68.0;-70.0;5.0;5.0;0;100.0
16/06/2026 16:03:39;4;-69.0;-70.0;5.0;5.0;0;100.0
16/06/2026 16:03:41;5;-63.0;-63.0;4.75;5.5;0;100.0
16/06/2026 16:03:42;6;-61.0;-60.0;5.5;5.5;0;100.0
16/06/2026 16:03:43;7;-59.0;-60.0;5.75;6.0;0;100.0
16/06/2026 16:03:44;8;-61.0;-61.0;5.25;5.0;0;100.0
16/06/2026 16:03:45;9;-62.0;-62.0;5.0;5.0;0;100.0
16/06/2026 16:03:46;10;-61.0;-61.0;5.25;5.5;0;100.0
16/06/2026 16:03:47;11;-61.0;-61.0;5.0;5.25;0;100.0
16/06/2026 16:03:48;12;-61.0;-61.0;5.0;5.75;0;100.0
16/06/2026 16:03:49;13;-61.0;-61.0;5.25;5.5;0;100.0
16/06/2026 16:03:50;14;-62.0;-63.0;4.75;4.75;0;100.0
16/06/2026 16:03:51;15;-60.0;-63.0;5.0;4.75;0;100.0
16/06/2026 16:03:52;16;-65.0;-65.0;5.25;5.5;0;100.0
16/06/2026 16:03:53;17;-66.0;-67.0;5.5;5.25;0;100.0
16/06/2026 16:03:54;18;-67.0;-69.0;5.25;4.75;0;100.0
16/06/2026 16:03:55;19;-63.0;-62.0;4.5;4.5;0;100.0
16/06/2026 16:03:56;20;-68.0;-66.0;5.5;5.5;0;100.0
16/06/2026 16:03:57;21;-62.0;-63.0;5.0;4.5;0;100.0
16/06/2026 16:03:58;22;-64.0;-64.0;5.5;5.5;0;100.0
16/06/2026 16:03:59;23;-63.0;-63.0;4.5;4.5;0;100.0
16/06/2026 16:04:00;24;-63.0;-62.0;5.0;5.0;0;100.0
16/06/2026 16:04:01;25;-64.0;-64.0;5.75;5.75;0;100.0
16/06/2026 16:04:02;26;-64.0;-64.0;5.5;6.0;0;100.0
16/06/2026 16:04:03;27;-64.0;-63.0;5.5;5.25;0;100.0
16/06/2026 16:04:04;28;-64.0;-64.0;5.5;5.75;0;100.0
16/06/2026 16:04:05;29;-64.0;-64.0;5.25;6.0;0;100.0
16/06/2026 16:04:06;30;-65.0;-64.0;5.5;5.75;0;100.0
16/06/2026 16:04:07;31;-65.0;-64.0;5.5;6.0;0;100.0
16/06/2026 16:04:08;32;-64.0;-63.0;5.5;5.5;0;100.0
16/06/2026 16:04:09;33;-65.0;-64.0;5.75;5.75;0;100.0
16/06/2026 16:04:10;34;-64.0;-64.0;5.5;5.75;0;100.0
16/06/2026 16:04:11;35;-64.0;-63.0;5.5;5.25;0;100.0
16/06/2026 16:04:12;36;-63.0;-63.0;4.5;5.5;0;100.0
16/06/2026 16:04:13;37;-61.0;-62.0;5.25;4.75;0;100.0
16/06/2026 16:04:14;38;-64.0;-63.0;5.25;5.0;0;100.0
16/06/2026 16:04:15;39;-64.0;-63.0;5.75;5.75;0;100.0
16/06/2026 16:04:16;40;-65.0;-64.0;5.5;6.0;0;100.0
16/06/2026 16:04:17;41;-65.0;-64.0;5.5;6.0;0;98.78
16/06/2026 16:04:18;42;-65.0;-64.0;5.5;6.0;0;97.62
16/06/2026 16:04:19;43;-65.0;-64.0;5.5;6.0;0;96.51
16/06/2026 16:04:20;44;-74.0;-64.0;0.0;5.75;0;95.45
16/06/2026 16:04:21;45;-74.0;-64.0;0.0;5.75;0;94.44
16/06/2026 16:04:22;46;-74.0;-65.0;0.0;5.75;0;93.48
16/06/2026 16:04:23;47;-74.0;-65.0;0.0;5.75;0;92.55
16/06/2026 16:04:24;48;-74.0;-65.0;0.0;5.75;0;91.67
16/06/2026 16:04:25;49;-74.0;-65.0;0.0;5.75;0;90.82
16/06/2026 16:04:26;50;-65.0;-64.0;5.75;5.75;0;91.0
16/06/2026 16:04:27;51;-64.0;-64.0;5.75;6.0;0;91.18
16/06/2026 16:04:28;52;-64.0;-64.0;5.75;6.0;0;90.38
16/06/2026 16:04:29;53;-65.0;-65.0;5.5;5.75;0;90.57
16/06/2026 16:04:30;54;-73.0;-73.0;4.5;4.0;0;90.74
16/06/2026 16:04:31;55;-73.0;-71.0;4.25;4.75;0;90.91
16/06/2026 16:04:32;56;-72.0;-71.0;5.0;5.0;0;91.07
16/06/2026 16:04:33;57;-70.0;-68.0;5.0;5.5;0;91.23
16/06/2026 16:04:34;58;-71.0;-70.0;4.75;4.75;0;91.38
16/06/2026 16:04:35;59;-71.0;-70.0;5.0;5.0;0;91.53
16/06/2026 16:04:36;60;-71.0;-70.0;5.0;5.25;0;91.67
16/06/2026 16:04:37;61;-71.0;-70.0;4.75;5.25;0;91.8
16/06/2026 16:04:38;62;-73.0;-71.0;5.25;4.75;0;91.94
16/06/2026 16:04:39;63;-72.0;-68.0;5.0;5.25;0;92.06
16/06/2026 16:04:40;64;-70.0;-68.0;5.25;5.75;0;92.19
16/06/2026 16:04:41;65;-69.0;-67.0;5.25;6.0;0;92.31
16/06/2026 16:04:42;66;-69.0;-67.0;5.0;5.75;0;92.42
16/06/2026 16:04:43;67;-67.0;-67.0;5.5;5.75;0;92.54
16/06/2026 16:04:44;68;-69.0;-67.0;5.25;5.75;0;92.65
16/06/2026 16:04:45;69;-69.0;-68.0;5.0;5.75;0;92.75
16/06/2026 16:04:46;70;-68.0;-68.0;5.0;5.75;0;92.86
16/06/2026 16:04:47;71;-67.0;-66.0;5.5;5.75;0;92.96
16/06/2026 16:04:48;72;-68.0;-67.0;5.25;5.75;0;93.06
16/06/2026 16:04:49;73;-65.0;-65.0;5.25;5.75;0;93.15
16/06/2026 16:04:50;74;-64.0;-63.0;5.75;5.25;0;93.24
16/06/2026 16:04:51;75;-64.0;-62.0;5.25;5.0;0;93.33
16/06/2026 16:04:52;76;-64.0;-62.0;5.5;5.0;0;93.42
16/06/2026 16:04:53;77;-63.0;-63.0;5.25;5.0;0;93.51
16/06/2026 16:04:54;78;-64.0;-63.0;5.5;4.75;0;93.59
16/06/2026 16:04:55;79;-64.0;-63.0;5.5;4.75;0;93.67
16/06/2026 16:04:56;80;-64.0;-63.0;5.5;5.25;0;93.75
16/06/2026 16:04:57;81;-64.0;-63.0;5.25;5.0;0;93.83
16/06/2026 16:04:58;82;-63.0;-62.0;4.5;5.25;0;93.9
16/06/2026 16:04:59;83;-61.0;-61.0;5.25;5.5;0;93.98
16/06/2026 16:05:00;84;-63.0;-62.0;4.75;5.75;0;94.05
16/06/2026 16:05:01;85;-63.0;-63.0;4.75;5.25;0;94.12
16/06/2026 16:05:02;86;-63.0;-63.0;4.75;4.75;0;94.19
16/06/2026 16:05:03;87;-63.0;-62.0;4.75;5.0;0;94.25
16/06/2026 16:05:04;88;-64.0;-63.0;5.25;5.0;0;94.32
16/06/2026 16:05:05;89;-63.0;-63.0;4.75;5.0;0;94.38
16/06/2026 16:05:06;90;-64.0;-63.0;5.25;4.75;0;94.44
16/06/2026 16:05:07;91;-64.0;-63.0;5.25;5.0;0;94.51
16/06/2026 16:05:08;92;-66.0;-75.0;5.25;3.75;0;94.57
16/06/2026 16:05:09;93;-64.0;-64.0;5.5;5.75;0;94.62
16/06/2026 16:05:10;94;-63.0;-63.0;4.25;5.25;0;94.68
16/06/2026 16:05:11;95;-63.0;-63.0;4.75;4.75;0;94.74
16/06/2026 16:05:12;96;-64.0;-63.0;5.5;5.0;0;94.79
16/06/2026 16:05:13;97;-60.0;-60.0;5.25;5.5;0;94.85
16/06/2026 16:05:14;98;-57.0;-61.0;5.5;5.5;0;94.9
16/06/2026 16:05:15;99;-60.0;-60.0;5.5;5.75;0;94.95
16/06/2026 16:05:16;100;-59.0;-60.0;5.75;5.75;0;95.0
