Time stamp;Contador;RSSI_DL;RSSI_UL;Perdas;PSR;Max_DL;Min_DL;Max_UL;Min_UL
27/05/2026 17:19:39;1;-74.0;-29.0;0.0;5.5;0;0
27/05/2026 17:19:40;2;-74.0;-33.0;0.0;5.5;0;0
27/05/2026 17:19:41;3;-39.5;-49.5;82.32;128.55;0;0
27/05/2026 17:19:42;4;-17.0;-104.0;259.51;262.38;0;0
27/05/2026 17:19:43;5;-45.0;-18.5;82.59;292.85;0;0
27/05/2026 17:19:44;6;-16.0;-24.5;248.64;267.25;0;0
27/05/2026 17:19:45;7;-24.0;-69.0;148.61;172.49;0;0
27/05/2026 17:19:46;8;-58.0;-23.5;254.48;254.51;0;0
27/05/2026 17:19:47;9;-23.5;-25.0;251.4;139.75;0;0
27/05/2026 17:19:48;10;-73.5;-73.5;0.0;0.0;0;0
