27/06/2026 15:18:17 ; [52, 1, 194, 52, 1, 219, 0, 1, 0, 0, 1, 0, 0, 1]
27/06/2026 15:18:18 ; [54, 2, 63, 52, 2, 113, 0, 1, 0, 0, 2, 0, 0, 2]
27/06/2026 15:18:19 ; [54, 2, 38, 52, 2, 63, 0, 1, 0, 0, 3, 0, 0, 3]
27/06/2026 15:18:20 ; [54, 2, 63, 52, 2, 88, 0, 1, 0, 0, 4, 0, 0, 4]
27/06/2026 15:18:21 ; [54, 2, 38, 54, 2, 38, 0, 1, 0, 0, 5, 0, 0, 5]
27/06/2026 15:18:22 ; [54, 2, 38, 54, 2, 88, 0, 1, 0, 0, 6, 0, 0, 6]
27/06/2026 15:18:23 ; [54, 2, 63, 52, 2, 63, 0, 1, 0, 0, 7, 0, 0, 7]
27/06/2026 15:18:24 ; [54, 2, 63, 54, 2, 113, 0, 1, 0, 0, 8, 0, 0, 8]
27/06/2026 15:18:25 ; [54, 2, 38, 52, 2, 63, 0, 1, 0, 0, 9, 0, 0, 9]
27/06/2026 15:18:26 ; [60, 2, 13, 58, 2, 38, 0, 1, 0, 0, 10, 0, 0, 10]
