Time stamp;Contador;RSSI_DL;RSSI_UL;snr_DL;snr_UL;psr_DL;psr_UL
16/06/2026 15:07:15;1;-48.0;-50.0;4.75;5.25;0;100.0
16/06/2026 15:07:16;2;-50.0;-50.0;4.75;5.5;0;100.0
16/06/2026 15:07:17;3;-50.0;-50.0;5.0;5.5;0;100.0
16/06/2026 15:07:18;4;-51.0;-50.0;4.75;5.25;0;100.0
16/06/2026 15:07:19;5;-51.0;-50.0;5.0;5.25;0;100.0
16/06/2026 15:07:20;6;-53.0;-54.0;5.5;5.5;0;100.0
16/06/2026 15:07:21;7;-53.0;-53.0;5.75;6.25;0;100.0
16/06/2026 15:07:22;8;-53.0;-53.0;5.5;6.25;0;100.0
16/06/2026 15:07:23;9;-60.0;-57.0;5.75;5.25;0;100.0
16/06/2026 15:07:24;10;-58.0;-58.0;5.5;6.25;0;100.0
