Time stamp;Contador;RSSI_DL;RSSI_UL;snr_DL;snr_UL;psr_DL;psr_UL
27/05/2026 17:41:22;1;-29.0;-29.0;5.0;5.5;0;0
27/05/2026 17:41:25;2;-74.0;-27.0;0.0;5.5;0;0
27/05/2026 17:41:28;3;-32.0;-28.0;4.75;5.5;0;0
27/05/2026 17:41:31;4;-74.0;-27.0;0.0;5.5;0;0
27/05/2026 17:41:34;5;-27.0;-27.0;5.25;5.25;0;0
27/05/2026 17:41:37;6;-74.0;-27.0;0.0;6.0;0;0
27/05/2026 17:41:40;7;-27.0;-27.0;6.5;5.75;0;0
27/05/2026 17:41:43;8;-74.0;-27.0;0.0;5.75;0;0
27/05/2026 17:41:46;9;-27.0;-27.0;5.5;5.5;0;0
27/05/2026 17:41:49;10;-74.0;-27.0;0.0;5.5;0;0
