Time stamp;Contador;RSSI_DL;RSSI_UL;snr_DL;snr_UL;psr_DL;psr_UL
16/06/2026 16:39:22;1;0;0;0;0;0;50.0
16/06/2026 16:39:23;2;-53.0;-53.0;5.25;5.0;0;75.0
16/06/2026 16:39:24;3;-55.0;-54.0;5.0;5.5;0;83.33
16/06/2026 16:39:25;4;-74.0;-54.0;0.0;5.75;0;75.0
16/06/2026 16:39:26;5;-74.0;-54.0;0.0;5.5;0;70.0
16/06/2026 16:39:27;6;-74.0;-54.0;0.0;5.5;0;66.67
16/06/2026 16:39:28;7;-54.0;-54.0;5.25;5.25;0;71.43
16/06/2026 16:39:29;8;-54.0;-54.0;5.25;5.75;0;75.0
16/06/2026 16:39:30;9;-54.0;-54.0;5.25;5.75;0;77.78
16/06/2026 16:39:31;10;-54.0;-54.0;5.25;5.75;0;80.0
