Time stamp;Contador;RSSI_DL;RSSI_UL;snr_DL;snr_UL;psr_DL;psr_UL
16/06/2026 15:56:28;1;0;0;0;0;0;50.0
16/06/2026 15:56:29;2;0;0;0;0;0;50.0
16/06/2026 15:56:30;3;0;0;0;0;0;50.0
16/06/2026 15:56:31;4;0;0;0;0;0;50.0
16/06/2026 15:56:32;5;0;0;0;0;0;50.0
16/06/2026 15:56:33;6;0;0;0;0;0;50.0
16/06/2026 15:56:34;7;0;0;0;0;0;50.0
16/06/2026 15:56:35;8;0;0;0;0;0;50.0
16/06/2026 15:56:36;9;0;0;0;0;0;50.0
16/06/2026 15:56:37;10;0;0;0;0;0;50.0
16/06/2026 15:56:38;11;0;0;0;0;0;50.0
16/06/2026 15:56:39;12;0;0;0;0;0;50.0
16/06/2026 15:56:40;13;0;0;0;0;0;50.0
16/06/2026 15:56:41;14;0;0;0;0;0;50.0
16/06/2026 15:56:42;15;0;0;0;0;0;50.0
16/06/2026 15:56:43;16;0;0;0;0;0;50.0
16/06/2026 15:56:44;17;0;0;0;0;0;50.0
16/06/2026 15:56:45;18;0;0;0;0;0;50.0
16/06/2026 15:56:46;19;0;0;0;0;0;50.0
16/06/2026 15:56:47;20;0;0;0;0;0;50.0
16/06/2026 15:56:48;21;0;0;0;0;0;50.0
16/06/2026 15:56:49;22;0;0;0;0;0;50.0
16/06/2026 15:56:50;23;0;0;0;0;0;50.0
16/06/2026 15:56:51;24;0;0;0;0;0;50.0
16/06/2026 15:56:52;25;0;0;0;0;0;50.0
16/06/2026 15:56:53;26;0;0;0;0;0;50.0
16/06/2026 15:56:54;27;0;0;0;0;0;50.0
16/06/2026 15:56:55;28;0;0;0;0;0;50.0
16/06/2026 15:56:56;29;0;0;0;0;0;50.0
16/06/2026 15:56:57;30;0;0;0;0;0;50.0
16/06/2026 15:56:58;31;0;0;0;0;0;50.0
16/06/2026 15:56:59;32;0;0;0;0;0;50.0
16/06/2026 15:57:00;33;0;0;0;0;0;50.0
16/06/2026 15:57:01;34;0;0;0;0;0;50.0
16/06/2026 15:57:02;35;0;0;0;0;0;50.0
16/06/2026 15:57:03;36;0;0;0;0;0;50.0
16/06/2026 15:57:04;37;0;0;0;0;0;50.0
16/06/2026 15:57:05;38;0;0;0;0;0;50.0
16/06/2026 15:57:06;39;0;0;0;0;0;50.0
16/06/2026 15:57:07;40;0;0;0;0;0;50.0
16/06/2026 15:57:08;41;0;0;0;0;0;50.0
16/06/2026 15:57:09;42;0;0;0;0;0;50.0
16/06/2026 15:57:10;43;0;0;0;0;0;50.0
16/06/2026 15:57:11;44;0;0;0;0;0;50.0
16/06/2026 15:57:12;45;0;0;0;0;0;50.0
16/06/2026 15:57:13;46;0;0;0;0;0;50.0
16/06/2026 15:57:14;47;0;0;0;0;0;50.0
16/06/2026 15:57:15;48;0;0;0;0;0;50.0
16/06/2026 15:57:16;49;0;0;0;0;0;50.0
16/06/2026 15:57:17;50;0;0;0;0;0;50.0
16/06/2026 15:57:18;51;0;0;0;0;0;50.0
16/06/2026 15:57:19;52;0;0;0;0;0;50.0
16/06/2026 15:57:20;53;0;0;0;0;0;50.0
16/06/2026 15:57:21;54;-39.5;-49.5;82.32;128.55;0;50.93
16/06/2026 15:57:22;55;-17.0;-136.0;259.51;262.38;0;51.82
16/06/2026 15:57:23;56;-45.0;-18.5;82.59;292.85;0;52.68
16/06/2026 15:57:24;57;-16.0;-24.5;248.64;267.25;0;53.51
16/06/2026 15:57:25;58;-24.0;-69.0;148.61;172.49;0;54.31
16/06/2026 15:57:26;59;-58.0;-23.5;254.48;254.51;0;55.08
16/06/2026 15:57:27;60;-23.5;-25.0;251.4;138.63;0;55.83
16/06/2026 15:57:28;61;-73.5;-73.5;0.0;0.0;0;56.56
16/06/2026 15:57:29;62;-73.5;-73.0;0.0;0.0;0;57.26
