Time stamp;Contador;RSSI_DL;RSSI_UL;snr_DL;snr_UL;psr_DL;psr_UL
16/06/2026 15:16:16;1;-39.5;-49.5;82.32;128.55;0;100.0
16/06/2026 15:16:17;2;-17.0;-68.0;259.51;262.38;0;100.0
16/06/2026 15:16:18;3;-45.0;-18.5;82.59;292.85;0;100.0
16/06/2026 15:16:19;4;-16.0;-24.5;248.64;267.25;0;100.0
16/06/2026 15:16:20;5;-24.0;-69.0;148.61;172.49;0;100.0
16/06/2026 15:16:21;6;-58.0;-23.5;254.48;254.51;0;100.0
16/06/2026 15:16:22;7;-23.5;-25.0;251.4;138.63;0;100.0
16/06/2026 15:16:23;8;-73.5;-73.5;0.0;0.0;0;100.0
16/06/2026 15:16:24;9;-73.5;-73.0;0.0;0.0;0;100.0
16/06/2026 15:16:25;10;-73.5;-72.5;0.0;0.0;0;100.0
16/06/2026 15:16:26;11;-73.5;-72.0;0.0;0.0;0;100.0
16/06/2026 15:16:27;12;-73.5;-71.5;0.0;0.0;0;100.0
16/06/2026 15:16:28;13;-73.5;-71.5;0.0;2.56;0;100.0
16/06/2026 15:16:29;14;-73.5;-71.5;0.0;2.56;0;100.0
16/06/2026 15:16:30;15;-73.5;-71.5;0.0;2.56;0;100.0
16/06/2026 15:16:31;16;-73.5;-71.5;0.0;2.56;0;100.0
16/06/2026 15:16:32;17;-73.5;-71.0;0.0;0.0;0;100.0
16/06/2026 15:16:33;18;-73.5;-70.5;0.0;0.0;0;100.0
16/06/2026 15:16:34;19;-73.5;-70.0;0.0;0.0;0;100.0
16/06/2026 15:16:35;20;-73.5;-69.5;0.0;0.0;0;100.0
16/06/2026 15:16:36;21;-73.5;-69.0;0.0;0.0;0;100.0
16/06/2026 15:16:37;22;-73.5;-68.5;0.0;0.0;0;100.0
16/06/2026 15:16:38;23;-73.5;-68.0;0.0;0.0;0;100.0
16/06/2026 15:16:39;24;-73.5;-67.5;0.0;0.0;0;100.0
16/06/2026 15:16:40;25;-73.5;-67.0;0.0;0.0;0;100.0
16/06/2026 15:16:41;26;-73.5;-66.5;0.0;0.0;0;100.0
16/06/2026 15:16:43;27;-73.5;-66.0;0.0;0.0;0;100.0
16/06/2026 15:16:44;28;-73.5;-65.5;0.0;0.0;0;100.0
16/06/2026 15:16:45;29;-73.5;-65.0;0.0;0.0;0;100.0
16/06/2026 15:16:46;30;-73.5;-64.5;0.0;0.0;0;100.0
16/06/2026 15:16:47;31;-73.5;-64.0;0.0;0.0;0;100.0
16/06/2026 15:16:48;32;-73.5;-63.5;0.0;0.0;0;100.0
16/06/2026 15:16:49;33;-73.5;-63.0;0.0;0.0;0;100.0
16/06/2026 15:16:50;34;-73.5;-62.5;0.0;0.0;0;100.0
16/06/2026 15:16:51;35;-73.5;-62.0;0.0;0.0;0;100.0
16/06/2026 15:16:52;36;-73.5;-61.5;0.0;0.0;0;100.0
16/06/2026 15:16:53;37;-73.5;-61.0;0.0;0.0;0;100.0
16/06/2026 15:16:54;38;-73.5;-60.5;0.0;0.0;0;100.0
16/06/2026 15:16:55;39;-73.5;-60.0;0.0;0.0;0;100.0
16/06/2026 15:16:56;40;-73.5;-59.5;0.0;0.0;0;100.0
16/06/2026 15:16:57;41;-73.5;-59.0;0.0;0.0;0;100.0
16/06/2026 15:16:58;42;-73.5;-58.5;0.0;0.0;0;100.0
16/06/2026 15:16:59;43;-73.5;-58.0;0.0;0.0;0;100.0
16/06/2026 15:17:00;44;-73.5;-57.5;0.0;0.0;0;100.0
16/06/2026 15:17:01;45;-73.5;-57.0;0.0;0.0;0;100.0
16/06/2026 15:17:02;46;-73.5;-56.5;0.0;0.0;0;100.0
16/06/2026 15:17:03;47;-73.5;-56.0;0.0;0.0;0;100.0
16/06/2026 15:17:04;48;-73.5;-55.5;0.0;0.0;0;100.0
16/06/2026 15:17:05;49;-73.5;-55.0;0.0;0.0;0;100.0
16/06/2026 15:17:06;50;-73.5;-54.5;0.0;0.0;0;100.0
16/06/2026 15:17:07;51;-73.5;-54.0;0.0;0.0;0;100.0
16/06/2026 15:17:08;52;-73.5;-53.5;0.0;0.0;0;100.0
16/06/2026 15:17:09;53;-73.5;-53.0;0.0;0.0;0;100.0
16/06/2026 15:17:10;54;-73.5;-52.5;0.0;0.0;0;100.0
16/06/2026 15:17:11;55;-73.5;-52.0;0.0;0.0;0;100.0
16/06/2026 15:17:12;56;-73.5;-51.5;0.0;0.0;0;100.0
