16/06/2026 15:31:19 ; [12, 2, 63, 16, 2, 13, 0, 1, 0, 0, 1, 0, 0, 1]
16/06/2026 15:31:20 ; [38, 1, 244, 40, 2, 13, 0, 1, 0, 0, 2, 0, 0, 2]
16/06/2026 15:31:21 ; [40, 1, 219, 42, 2, 88, 0, 1, 0, 0, 3, 0, 0, 3]
16/06/2026 15:31:22 ; [38, 1, 244, 40, 2, 38, 0, 1, 0, 0, 4, 0, 0, 4]
16/06/2026 15:31:23 ; [36, 1, 244, 36, 2, 38, 0, 1, 0, 0, 5, 0, 0, 5]
16/06/2026 15:31:24 ; []
16/06/2026 15:31:25 ; [0, 0, 0, 36, 2, 13, 0, 1, 0, 0, 5, 1, 0, 6]
16/06/2026 15:31:26 ; []
16/06/2026 15:31:27 ; [0, 0, 0, 36, 1, 244, 0, 1, 0, 0, 5, 1, 0, 7]
16/06/2026 15:31:28 ; []
16/06/2026 15:31:29 ; [0, 0, 0, 36, 2, 38, 0, 1, 0, 0, 5, 1, 0, 8]
16/06/2026 15:31:30 ; []
16/06/2026 15:31:31 ; [0, 0, 0, 36, 2, 13, 0, 1, 0, 0, 5, 1, 0, 9]
16/06/2026 15:31:32 ; []
16/06/2026 15:31:33 ; [0, 0, 0, 36, 2, 13, 0, 1, 0, 0, 5, 1, 0, 10]
16/06/2026 15:31:34 ; []
16/06/2026 15:31:35 ; [0, 0, 0, 36, 2, 38, 0, 1, 0, 0, 5, 1, 0, 11]
16/06/2026 15:31:36 ; []
16/06/2026 15:31:37 ; [0, 0, 0, 36, 2, 13, 0, 1, 0, 0, 5, 1, 0, 12]
16/06/2026 15:31:38 ; []
16/06/2026 15:31:39 ; [0, 0, 0, 36, 2, 38, 0, 1, 0, 0, 5, 1, 0, 13]
16/06/2026 15:31:40 ; []
16/06/2026 15:31:41 ; [0, 0, 0, 38, 2, 63, 0, 1, 0, 0, 5, 1, 0, 14]
16/06/2026 15:31:42 ; []
