Time stamp;Contador;RSSI_DL;RSSI_UL;snr_DL;snr_UL;psr_DL;psr_UL
16/06/2026 15:18:22;1;-52.0;-52.0;5.5;5.25;0;100.0
16/06/2026 15:18:23;2;-51.0;-50.0;5.0;5.25;0;100.0
16/06/2026 15:18:24;3;-51.0;-51.0;4.5;5.25;0;100.0
16/06/2026 15:18:25;4;-51.0;-50.0;5.0;5.25;0;100.0
16/06/2026 15:18:26;5;-51.0;-51.0;5.0;5.5;0;100.0
16/06/2026 15:18:27;6;-51.0;-51.0;5.0;5.5;0;91.67
16/06/2026 15:18:28;7;-74.0;-51.0;0.0;5.0;0;85.71
16/06/2026 15:18:29;8;-74.0;-51.0;0.0;5.0;0;81.25
16/06/2026 15:18:30;9;-74.0;-51.0;0.0;5.25;0;77.78
16/06/2026 15:18:31;10;-74.0;-51.0;0.0;5.25;0;75.0
16/06/2026 15:18:32;11;-74.0;-51.0;0.0;5.0;0;72.73
16/06/2026 15:18:33;12;-74.0;-51.0;0.0;5.0;0;70.83
16/06/2026 15:18:34;13;-74.0;-51.0;0.0;5.0;0;69.23
16/06/2026 15:18:35;14;-74.0;-51.0;0.0;5.0;0;67.86
16/06/2026 15:18:36;15;-51.0;-50.0;4.75;5.0;0;70.0
16/06/2026 15:18:37;16;-51.0;-50.0;4.75;5.25;0;71.88
16/06/2026 15:18:38;17;-51.0;-50.0;4.75;5.5;0;73.53
16/06/2026 15:18:39;18;-51.0;-50.0;4.75;5.25;0;75.0
16/06/2026 15:18:40;19;-51.0;-50.0;4.5;5.5;0;76.32
16/06/2026 15:18:41;20;-50.0;-50.0;4.75;5.25;0;77.5
16/06/2026 15:18:42;21;-51.0;-50.0;4.75;5.5;0;78.57
16/06/2026 15:18:43;22;-51.0;-50.0;5.0;5.25;0;79.55
16/06/2026 15:18:44;23;-50.0;-50.0;5.0;5.25;0;80.43
16/06/2026 15:18:45;24;-51.0;-50.0;4.75;5.5;0;81.25
16/06/2026 15:18:46;25;-51.0;-51.0;4.5;5.0;0;82.0
16/06/2026 15:18:47;26;-50.0;-50.0;5.75;5.25;0;82.69
16/06/2026 15:18:48;27;-50.0;-50.0;5.0;5.25;0;83.33
16/06/2026 15:18:49;28;-50.0;-50.0;5.0;5.5;0;83.93
16/06/2026 15:18:50;29;-51.0;-51.0;4.5;5.5;0;84.48
16/06/2026 15:18:51;30;-51.0;-50.0;5.25;5.25;0;85.0
16/06/2026 15:18:52;31;-50.0;-50.0;5.0;5.25;0;85.48
16/06/2026 15:18:53;32;-50.0;-50.0;4.75;5.25;0;85.94
16/06/2026 15:18:54;33;-51.0;-50.0;4.75;5.5;0;86.36
16/06/2026 15:18:55;34;-50.0;-49.0;5.0;5.5;0;86.76
16/06/2026 15:18:56;35;-50.0;-50.0;5.0;5.5;0;87.14
16/06/2026 15:18:57;36;-50.0;-49.0;5.25;5.5;0;87.5
16/06/2026 15:18:58;37;-50.0;-50.0;5.0;5.5;0;87.84
16/06/2026 15:18:59;38;-50.0;-50.0;5.25;5.5;0;88.16
16/06/2026 15:19:00;39;-50.0;-50.0;4.75;5.5;0;88.46
16/06/2026 15:19:01;40;-50.0;-50.0;5.25;5.5;0;88.75
16/06/2026 15:19:02;41;-51.0;-51.0;5.5;5.0;0;89.02
16/06/2026 15:19:03;42;-51.0;-51.0;5.25;4.75;0;89.29
16/06/2026 15:19:04;43;-51.0;-50.0;5.75;4.75;0;89.53
16/06/2026 15:19:05;44;-51.0;-50.0;4.5;5.0;0;89.77
16/06/2026 15:19:06;45;-51.0;-51.0;4.75;5.25;0;90.0
16/06/2026 15:19:07;46;-51.0;-50.0;4.75;5.0;0;90.22
16/06/2026 15:19:08;47;-51.0;-50.0;4.75;5.25;0;90.43
16/06/2026 15:19:09;48;-50.0;-50.0;5.0;5.0;0;90.62
16/06/2026 15:19:10;49;-50.0;-49.0;4.75;5.5;0;90.82
16/06/2026 15:19:11;50;-50.0;-50.0;5.0;5.25;0;91.0
16/06/2026 15:19:12;51;-51.0;-50.0;4.75;5.25;0;91.18
16/06/2026 15:19:13;52;-51.0;-50.0;4.5;5.25;0;91.35
16/06/2026 15:19:14;53;-51.0;-49.0;5.0;5.5;0;91.51
16/06/2026 15:19:15;54;-50.0;-49.0;5.0;5.75;0;91.67
16/06/2026 15:19:16;55;-48.0;-48.0;5.5;6.0;0;91.82
16/06/2026 15:19:17;56;-47.0;-47.0;5.75;6.0;0;91.96
16/06/2026 15:19:18;57;-49.0;-48.0;5.5;6.0;0;92.11
16/06/2026 15:19:19;58;-51.0;-50.0;4.75;5.25;0;92.24
16/06/2026 15:19:20;59;-47.0;-48.0;5.5;5.75;0;92.37
16/06/2026 15:19:21;60;-48.0;-47.0;5.25;6.0;0;92.5
16/06/2026 15:19:22;61;-49.0;-49.0;5.25;5.75;0;92.62
16/06/2026 15:19:23;62;-49.0;-49.0;5.25;5.5;0;92.74
16/06/2026 15:19:24;63;-50.0;-49.0;5.5;5.5;0;92.86
16/06/2026 15:19:25;64;-50.0;-48.0;5.0;5.75;0;92.97
16/06/2026 15:19:26;65;-49.0;-49.0;5.25;5.75;0;93.08
16/06/2026 15:19:27;66;-49.0;-49.0;5.25;5.75;0;93.18
16/06/2026 15:19:28;67;-49.0;-47.0;5.25;5.5;0;93.28
16/06/2026 15:19:29;68;-49.0;-48.0;5.0;5.75;0;93.38
16/06/2026 15:19:30;69;-49.0;-49.0;5.25;5.75;0;93.48
16/06/2026 15:19:31;70;-49.0;-48.0;5.25;5.25;0;93.57
16/06/2026 15:19:32;71;-49.0;-49.0;5.25;5.5;0;93.66
16/06/2026 15:19:33;72;-49.0;-49.0;5.25;5.5;0;93.75
16/06/2026 15:19:34;73;-49.0;-49.0;5.25;5.5;0;93.84
16/06/2026 15:19:35;74;-49.0;-49.0;5.25;5.5;0;93.92
16/06/2026 15:19:36;75;-50.0;-49.0;5.0;5.5;0;94.0
16/06/2026 15:19:37;76;-50.0;-49.0;5.25;5.5;0;94.08
16/06/2026 15:19:38;77;-49.0;-49.0;5.25;6.0;0;94.16
16/06/2026 15:19:39;78;-49.0;-50.0;5.25;5.5;0;94.23
16/06/2026 15:19:40;79;-49.0;-49.0;5.5;5.25;0;94.3
16/06/2026 15:19:41;80;-49.0;-49.0;5.25;5.75;0;94.38
16/06/2026 15:19:42;81;-49.0;-49.0;5.0;6.0;0;94.44
16/06/2026 15:19:43;82;-49.0;-50.0;5.25;5.5;0;94.51
16/06/2026 15:19:44;83;-49.0;-49.0;5.25;5.5;0;94.58
16/06/2026 15:19:45;84;-49.0;-49.0;5.0;5.75;0;94.64
16/06/2026 15:19:46;85;-49.0;-49.0;5.25;5.5;0;94.71
16/06/2026 15:19:47;86;-49.0;-49.0;5.25;5.5;0;94.77
16/06/2026 15:19:49;87;-49.0;-49.0;5.25;5.75;0;94.83
16/06/2026 15:19:50;88;-49.0;-49.0;5.5;5.5;0;94.89
16/06/2026 15:19:51;89;-49.0;-49.0;5.25;5.5;0;94.94
16/06/2026 15:19:52;90;-49.0;-48.0;5.25;5.5;0;95.0
16/06/2026 15:19:53;91;-49.0;-49.0;5.0;5.75;0;95.05
16/06/2026 15:19:54;92;-49.0;-48.0;5.25;5.5;0;95.11
16/06/2026 15:19:55;93;-49.0;-49.0;5.0;5.75;0;95.16
16/06/2026 15:19:56;94;-49.0;-49.0;5.25;5.25;0;95.21
16/06/2026 15:19:57;95;-49.0;-49.0;5.0;5.75;0;95.26
16/06/2026 15:19:58;96;-50.0;-49.0;5.0;5.75;0;95.31
16/06/2026 15:19:59;97;-49.0;-49.0;5.0;5.75;0;95.36
16/06/2026 15:20:00;98;-49.0;-49.0;5.5;5.75;0;95.41
16/06/2026 15:20:01;99;-49.0;-49.0;5.25;5.5;0;95.45
16/06/2026 15:20:02;100;-49.0;-49.0;5.25;6.0;0;95.5
