Time stamp;Contador;RSSI_DL;RSSI_UL;Perdas;PSR;Max_DL;Min_DL;Max_UL;Min_UL
27/05/2026 17:18:50;1;0;0;0;0;1;0
27/05/2026 17:18:51;2;0;0;0;0;2;0
27/05/2026 17:18:52;3;0;0;0;0;3;0
27/05/2026 17:18:53;4;0;0;0;0;4;0
27/05/2026 17:18:54;5;-39.5;-49.5;82.32;128.55;4;0
27/05/2026 17:18:55;6;-17.0;-136.0;259.51;262.38;4;0
27/05/2026 17:18:56;7;-45.0;-18.5;82.59;292.85;4;0
27/05/2026 17:18:57;8;-16.0;-24.5;248.64;267.25;4;0
27/05/2026 17:18:58;9;-24.0;-69.0;148.61;172.49;4;0
27/05/2026 17:18:59;10;-58.0;-23.5;254.48;254.51;4;0
27/05/2026 17:19:00;11;-23.5;-25.0;251.4;138.63;4;0
27/05/2026 17:19:01;12;-73.5;-73.5;0.0;0.0;4;0
27/05/2026 17:19:02;13;-73.5;-73.0;0.0;0.0;4;0
27/05/2026 17:19:03;14;-73.5;-72.5;0.0;0.0;4;0
27/05/2026 17:19:04;15;-73.5;-72.0;0.0;0.0;4;0
27/05/2026 17:19:05;16;-73.5;-71.5;0.0;0.0;4;0
27/05/2026 17:19:06;17;-73.5;-71.0;0.0;0.0;4;0
27/05/2026 17:19:07;18;-73.5;-70.5;0.0;0.0;4;0
27/05/2026 17:19:08;19;-73.5;-70.0;23.04;0.0;4;0
27/05/2026 17:19:09;20;-73.5;-69.5;0.0;0.0;4;0
27/05/2026 17:19:10;21;-73.5;-69.0;0.0;0.0;4;0
27/05/2026 17:19:11;22;-73.5;-68.5;0.0;0.0;4;0
27/05/2026 17:19:13;23;-73.5;-68.0;0.0;0.0;4;0
27/05/2026 17:19:14;24;-73.5;-67.5;0.0;0.0;4;0
27/05/2026 17:19:15;25;-73.5;-67.0;0.0;0.0;4;0
27/05/2026 17:19:16;26;-73.5;-66.5;0.0;0.0;4;0
27/05/2026 17:19:17;27;-73.5;-66.0;0.0;0.0;4;0
27/05/2026 17:19:18;28;-73.5;-65.5;0.0;0.0;4;0
27/05/2026 17:19:19;29;-73.5;-65.0;0.0;0.0;4;0
27/05/2026 17:19:20;30;-73.5;-64.5;0.0;0.0;4;0
27/05/2026 17:19:21;31;-73.5;-64.0;0.0;0.0;4;0
27/05/2026 17:19:22;32;-73.5;-63.5;0.0;0.0;4;0
27/05/2026 17:19:23;33;-73.5;-63.0;0.0;0.0;4;0
