27/05/2026 17:39:00 ; [80, 1, 244, 80, 2, 13, 0, 1, 0, 0, 1, 0, 0, 1]
27/05/2026 17:39:03 ; [0, 0, 0, 94, 2, 13, 0, 1, 0, 0, 1, 1, 0, 2]
27/05/2026 17:39:06 ; [94, 1, 244, 92, 2, 38, 0, 1, 0, 0, 2, 0, 0, 3]
27/05/2026 17:39:09 ; [0, 0, 0, 94, 1, 244, 0, 1, 0, 0, 2, 1, 0, 4]
27/05/2026 17:39:12 ; [94, 2, 38, 94, 2, 13, 0, 1, 0, 0, 3, 0, 0, 5]
27/05/2026 17:39:15 ; [0, 0, 0, 94, 2, 13, 0, 1, 0, 0, 3, 1, 0, 6]
27/05/2026 17:39:18 ; [94, 1, 244, 94, 2, 38, 0, 1, 0, 0, 4, 0, 0, 7]
27/05/2026 17:39:21 ; [0, 0, 0, 92, 2, 38, 0, 1, 0, 0, 4, 1, 0, 8]
27/05/2026 17:39:24 ; [94, 2, 13, 94, 2, 13, 0, 1, 0, 0, 5, 0, 0, 9]
27/05/2026 17:39:27 ; [0, 0, 0, 84, 2, 38, 0, 1, 0, 0, 5, 1, 0, 10]
