16/06/2026 13:35:13 ; [40, 1, 219, 36, 1, 219, 0, 1, 0, 0, 1, 0, 0, 1]
16/06/2026 13:35:14 ; [36, 1, 244, 36, 2, 13, 0, 1, 0, 0, 2, 0, 0, 2]
16/06/2026 13:35:15 ; [36, 2, 13, 36, 2, 13, 0, 1, 0, 0, 3, 0, 0, 3]
16/06/2026 13:35:16 ; [36, 1, 244, 34, 2, 13, 0, 1, 0, 0, 4, 0, 0, 4]
16/06/2026 13:35:17 ; [38, 1, 219, 38, 2, 38, 0, 1, 0, 0, 5, 0, 0, 5]
16/06/2026 13:35:18 ; [36, 1, 244, 36, 2, 38, 0, 1, 0, 0, 6, 0, 0, 6]
16/06/2026 13:35:19 ; [36, 2, 13, 36, 2, 13, 0, 1, 0, 0, 7, 0, 0, 7]
16/06/2026 13:35:20 ; [34, 1, 194, 34, 2, 38, 0, 1, 0, 0, 8, 0, 0, 8]
16/06/2026 13:35:21 ; [32, 2, 63, 30, 2, 113, 0, 1, 0, 0, 9, 0, 0, 9]
16/06/2026 13:35:22 ; [42, 2, 13, 42, 2, 88, 0, 1, 0, 0, 10, 0, 0, 10]
16/06/2026 13:35:23 ; [32, 2, 38, 32, 2, 88, 0, 1, 0, 0, 11, 0, 0, 11]
16/06/2026 13:35:24 ; [34, 1, 194, 34, 2, 38, 0, 1, 0, 0, 12, 0, 0, 12]
16/06/2026 13:35:25 ; [42, 2, 63, 42, 2, 88, 0, 1, 0, 0, 13, 0, 0, 13]
16/06/2026 13:35:26 ; [42, 2, 38, 42, 2, 88, 0, 1, 0, 0, 14, 0, 0, 14]
16/06/2026 13:35:27 ; [40, 2, 13, 38, 2, 63, 0, 1, 0, 0, 15, 0, 0, 15]
16/06/2026 13:35:28 ; [69, 32, 40, 49, 50, 55, 41, 32, 101, 115, 112, 95, 99, 111]
16/06/2026 13:35:29 ; [114, 101, 95, 196, 102, 126, 109, 112, 95, 102, 108, 97, 115, 104]
16/06/2026 13:35:30 ; [58, 32, 67, 111, 114, 101, 32, 100, 117, 109, 112, 32, 100, 97]
16/06/2026 13:35:31 ; [116, 97, 32, 99, 104, 101, 99, 107, 32, 102, 97, 105, 108, 101]
16/06/2026 13:35:32 ; [100, 58, 13, 10, 67, 97, 108, 99, 117, 108, 97, 116, 101, 100]
16/06/2026 13:35:33 ; [32, 99, 104, 101, 99, 107, 115, 117, 109, 61, 39, 51, 98, 102]
16/06/2026 13:35:34 ; [101, 98, 52, 98, 54, 39, 13, 38, 2, 13, 38, 2, 38, 0]
16/06/2026 13:35:35 ; [1, 0, 0, 17, 0, 0, 17, 40, 1, 219, 40, 2, 88, 0]
16/06/2026 13:35:36 ; [1, 0, 0, 18, 0, 0, 18, 40, 1, 244, 40, 2, 63, 0]
16/06/2026 13:35:37 ; [1, 0, 0, 19, 0, 0, 19, 40, 2, 13, 40, 2, 38, 0]
16/06/2026 13:35:38 ; [1, 0, 0, 20, 0, 0, 20, 40, 2, 13, 40, 2, 38, 0]
16/06/2026 13:35:39 ; [1, 0, 0, 21, 0, 0, 21, 42, 2, 38, 42, 2, 88, 0]
16/06/2026 13:35:40 ; [1, 0, 0, 22, 0, 0, 22, 40, 2, 13, 42, 2, 63, 0]
16/06/2026 13:35:41 ; [1, 0, 0, 23, 0, 0, 23, 40, 2, 13, 42, 2, 63, 0]
16/06/2026 13:35:42 ; [1, 0, 0, 24, 0, 0, 24, 40, 2, 13, 40, 2, 88, 0]
16/06/2026 13:35:43 ; [1, 0, 0, 25, 0, 0, 25, 40, 1, 244, 40, 2, 88, 0]
16/06/2026 13:35:44 ; [1, 0, 0, 26, 0, 0, 26, 40, 2, 38, 42, 2, 63, 0]
16/06/2026 13:35:45 ; [1, 0, 0, 27, 0, 0, 27, 42, 2, 13, 40, 2, 63, 0]
16/06/2026 13:35:46 ; [1, 0, 0, 28, 0, 0, 28, 42, 2, 38, 42, 2, 63, 0]
16/06/2026 13:35:47 ; [1, 0, 0, 29, 0, 0, 29, 44, 2, 38, 46, 2, 88, 0]
16/06/2026 13:35:48 ; [1, 0, 0, 31, 0, 0, 31, 42, 2, 38, 44, 2, 88, 0]
16/06/2026 13:35:49 ; [1, 0, 0, 32, 0, 0, 32, 42, 2, 63, 42, 2, 38, 0]
16/06/2026 13:35:50 ; [1, 0, 0, 33, 0, 0, 33, 42, 2, 38, 40, 2, 63, 0]
16/06/2026 13:35:51 ; [1, 0, 0, 1, 0, 0, 1, 42, 2, 38, 42, 2, 63, 0]
16/06/2026 13:35:52 ; [1, 0, 0, 2, 0, 0, 2, 42, 2, 88, 42, 2, 113, 0]
16/06/2026 13:35:53 ; [1, 0, 0, 3, 0, 0, 3, 44, 2, 63, 44, 2, 88, 0]
16/06/2026 13:35:54 ; [1, 0, 0, 4, 0, 0, 4, 44, 2, 38, 44, 2, 88, 0]
16/06/2026 13:35:55 ; [1, 0, 0, 5, 0, 0, 5, 42, 2, 63, 44, 2, 63, 0]
16/06/2026 13:35:56 ; [1, 0, 0, 6, 0, 0, 6, 54, 2, 38, 52, 2, 88, 0]
16/06/2026 13:35:57 ; [1, 0, 0, 7, 0, 0, 7, 38, 2, 13, 38, 2, 38, 0]
16/06/2026 13:35:58 ; [1, 0, 0, 8, 0, 0, 8, 38, 2, 13, 36, 2, 13, 0]
16/06/2026 13:35:59 ; [1, 0, 0, 9, 0, 0, 9, 36, 1, 244, 36, 2, 13, 0]
