Time stamp;Contador;RSSI_DL;RSSI_UL;snr_DL;snr_UL;psr_DL;psr_UL
16/06/2026 13:35:13;1;-54.0;-56.0;4.75;4.75;0;100.0
16/06/2026 13:35:14;2;-56.0;-56.0;5.0;5.25;0;100.0
16/06/2026 13:35:15;3;-56.0;-56.0;5.25;5.25;0;100.0
16/06/2026 13:35:16;4;-56.0;-57.0;5.0;5.25;0;100.0
16/06/2026 13:35:17;5;-55.0;-55.0;4.75;5.5;0;100.0
16/06/2026 13:35:18;6;-56.0;-56.0;5.0;5.5;0;100.0
16/06/2026 13:35:19;7;-56.0;-56.0;5.25;5.25;0;100.0
16/06/2026 13:35:20;8;-57.0;-57.0;4.5;5.5;0;100.0
16/06/2026 13:35:21;9;-58.0;-59.0;5.75;6.25;0;100.0
16/06/2026 13:35:22;10;-53.0;-53.0;5.25;6.0;0;100.0
16/06/2026 13:35:23;11;-58.0;-58.0;5.5;6.0;0;100.0
16/06/2026 13:35:24;12;-57.0;-57.0;4.5;5.5;0;100.0
16/06/2026 13:35:25;13;-53.0;-53.0;5.75;6.0;0;100.0
16/06/2026 13:35:26;14;-53.0;-53.0;5.5;6.0;0;100.0
16/06/2026 13:35:27;15;-54.0;-55.0;5.25;5.75;0;100.0
16/06/2026 13:35:28;16;-39.5;-49.5;82.32;128.55;0;96.88
16/06/2026 13:35:29;17;-17.0;-104.0;259.51;262.38;0;94.12
16/06/2026 13:35:30;18;-45.0;-18.5;82.59;292.85;0;91.67
16/06/2026 13:35:31;19;-16.0;-24.5;248.64;267.25;0;89.47
16/06/2026 13:35:32;20;-24.0;-69.0;148.61;172.49;0;87.5
16/06/2026 13:35:33;21;-58.0;-23.5;254.48;254.51;0;85.71
16/06/2026 13:35:34;22;-23.5;-25.0;251.4;138.63;0;84.09
16/06/2026 13:35:35;23;-73.5;-65.5;0.0;0.0;0;82.61
16/06/2026 13:35:36;24;-73.5;-65.0;0.0;0.0;0;81.25
16/06/2026 13:35:37;25;-73.5;-64.5;0.0;0.0;0;80.0
16/06/2026 13:35:38;26;-73.5;-64.0;0.0;0.0;0;78.85
16/06/2026 13:35:39;27;-73.5;-63.5;0.0;0.0;0;77.78
16/06/2026 13:35:40;28;-73.5;-63.0;0.0;0.0;0;76.79
16/06/2026 13:35:41;29;-73.5;-62.5;0.0;0.0;0;75.86
16/06/2026 13:35:42;30;-73.5;-62.0;0.0;0.0;0;75.0
16/06/2026 13:35:43;31;-73.5;-61.5;0.0;0.0;0;74.19
16/06/2026 13:35:44;32;-73.5;-61.0;0.0;0.0;0;73.44
16/06/2026 13:35:45;33;-73.5;-60.5;0.0;0.0;0;72.73
16/06/2026 13:35:46;34;-73.5;-60.0;0.0;0.0;0;72.06
16/06/2026 13:35:47;35;-73.5;-59.5;0.0;0.0;0;71.43
16/06/2026 13:35:48;36;-73.5;-58.5;0.0;0.0;0;70.83
16/06/2026 13:35:49;37;-73.5;-58.0;0.0;0.0;0;70.27
16/06/2026 13:35:50;38;-73.5;-57.5;0.0;0.0;0;69.74
16/06/2026 13:35:51;39;-73.5;-73.5;0.0;0.0;0;69.23
16/06/2026 13:35:52;40;-73.5;-73.0;0.0;0.0;0;68.75
16/06/2026 13:35:53;41;-73.5;-72.5;0.0;0.0;0;68.29
16/06/2026 13:35:54;42;-73.5;-72.0;0.0;0.0;0;67.86
16/06/2026 13:35:55;43;-73.5;-71.5;0.0;0.0;0;67.44
16/06/2026 13:35:56;44;-73.5;-71.0;0.0;0.0;0;67.05
16/06/2026 13:35:57;45;-73.5;-70.5;0.0;0.0;0;66.67
16/06/2026 13:35:58;46;-73.5;-70.0;0.0;0.0;0;66.3
16/06/2026 13:35:59;47;-73.5;-69.5;0.0;0.0;0;65.96
