Time stamp;Contador;RSSI_DL;RSSI_UL;snr_DL;snr_UL;psr_DL;psr_UL
26/06/2026 19:08:25;1;-50.0;-54.0;5.0;5.0;0;100.0
26/06/2026 19:08:26;2;-48.0;-49.0;5.25;5.25;0;100.0
26/06/2026 19:08:27;3;-51.0;-51.0;4.75;5.5;0;100.0
26/06/2026 19:08:28;4;-50.0;-51.0;4.5;5.25;0;100.0
26/06/2026 19:08:29;5;-50.0;-50.0;5.0;5.25;0;100.0
26/06/2026 19:08:30;6;-50.0;-50.0;5.25;5.0;0;100.0
26/06/2026 19:08:31;7;-54.0;-51.0;5.25;5.25;0;100.0
26/06/2026 19:08:32;8;-50.0;-51.0;5.0;5.25;0;100.0
26/06/2026 19:08:33;9;-50.0;-50.0;4.75;5.0;0;100.0
26/06/2026 19:08:34;10;-49.0;-50.0;5.5;5.5;0;100.0
