27/06/2026 15:34:35 ; [38, 1, 169, 36, 2, 88, 0, 1, 0, 0, 1, 0, 0, 1]
27/06/2026 15:34:36 ; [24, 1, 244, 24, 2, 13, 0, 1, 0, 0, 2, 0, 0, 2]
27/06/2026 15:34:37 ; [36, 1, 244, 34, 1, 244, 0, 1, 0, 0, 3, 0, 0, 3]
27/06/2026 15:34:38 ; [36, 1, 244, 34, 1, 244, 0, 1, 0, 0, 4, 0, 0, 4]
27/06/2026 15:34:39 ; [36, 2, 13, 34, 1, 219, 0, 1, 0, 0, 5, 0, 0, 5]
27/06/2026 15:34:40 ; [36, 2, 13, 34, 1, 244, 0, 1, 0, 0, 6, 0, 0, 6]
27/06/2026 15:34:41 ; [36, 1, 244, 34, 2, 13, 0, 1, 0, 0, 7, 0, 0, 7]
27/06/2026 15:34:42 ; [36, 2, 13, 34, 2, 63, 0, 1, 0, 0, 8, 0, 0, 8]
27/06/2026 15:34:43 ; [36, 2, 13, 34, 2, 13, 0, 1, 0, 0, 9, 0, 0, 9]
27/06/2026 15:34:44 ; [36, 2, 13, 32, 2, 13, 0, 1, 0, 0, 10, 0, 0, 10]
27/06/2026 15:34:45 ; [36, 1, 219, 34, 2, 38, 0, 1, 0, 0, 11, 0, 0, 11]
27/06/2026 15:34:46 ; [38, 2, 13, 36, 2, 38, 0, 1, 0, 0, 12, 0, 0, 12]
27/06/2026 15:34:47 ; [40, 1, 244, 38, 2, 38, 0, 1, 0, 0, 13, 0, 0, 13]
27/06/2026 15:34:48 ; [38, 1, 244, 36, 2, 38, 0, 1, 0, 0, 14, 0, 0, 14]
27/06/2026 15:34:49 ; [38, 1, 244, 38, 2, 38, 0, 1, 0, 0, 15, 0, 0, 15]
27/06/2026 15:34:50 ; [40, 1, 244, 38, 2, 38, 0, 1, 0, 0, 16, 0, 0, 16]
27/06/2026 15:34:51 ; [38, 1, 244, 36, 2, 38, 0, 1, 0, 0, 17, 0, 0, 17]
27/06/2026 15:34:52 ; [38, 1, 244, 36, 2, 13, 0, 1, 0, 0, 18, 0, 0, 18]
27/06/2026 15:34:53 ; [40, 2, 13, 38, 2, 38, 0, 1, 0, 0, 19, 0, 0, 19]
27/06/2026 15:34:54 ; [34, 1, 219, 38, 2, 38, 0, 1, 0, 0, 20, 0, 0, 20]
27/06/2026 15:34:55 ; [52, 1, 219, 54, 2, 88, 0, 1, 0, 0, 21, 0, 0, 21]
27/06/2026 15:34:56 ; [44, 2, 88, 44, 2, 63, 0, 1, 0, 0, 22, 0, 0, 22]
27/06/2026 15:34:57 ; [38, 2, 38, 30, 2, 63, 0, 1, 0, 0, 23, 0, 0, 23]
27/06/2026 15:34:58 ; [36, 2, 38, 42, 2, 88, 0, 1, 0, 0, 24, 0, 0, 24]
27/06/2026 15:34:59 ; [40, 1, 219, 34, 2, 13, 0, 1, 0, 0, 25, 0, 0, 25]
27/06/2026 15:35:00 ; [38, 2, 13, 36, 2, 13, 0, 1, 0, 0, 26, 0, 0, 26]
27/06/2026 15:35:01 ; [40, 2, 13, 38, 2, 38, 0, 1, 0, 0, 27, 0, 0, 27]
27/06/2026 15:35:02 ; [42, 2, 63, 40, 2, 38, 0, 1, 0, 0, 28, 0, 0, 28]
27/06/2026 15:35:03 ; [50, 2, 13, 50, 2, 38, 0, 1, 0, 0, 29, 0, 0, 29]
27/06/2026 15:35:04 ; [44, 2, 38, 42, 2, 88, 0, 1, 0, 0, 30, 0, 0, 30]
27/06/2026 15:35:05 ; [46, 1, 219, 42, 2, 88, 0, 1, 0, 0, 31, 0, 0, 31]
27/06/2026 15:35:06 ; []
27/06/2026 15:35:07 ; []
27/06/2026 15:35:08 ; []
27/06/2026 15:35:09 ; []
27/06/2026 15:35:10 ; [32, 2, 38, 30, 2, 38, 0, 1, 0, 0, 1, 0, 0, 1]
27/06/2026 15:35:11 ; [40, 2, 13, 30, 2, 63, 0, 1, 0, 0, 2, 0, 0, 2]
27/06/2026 15:35:12 ; [50, 2, 38, 48, 2, 13, 0, 1, 0, 0, 3, 0, 0, 3]
27/06/2026 15:35:13 ; [54, 2, 63, 56, 2, 63, 0, 1, 0, 0, 4, 0, 0, 4]
27/06/2026 15:35:14 ; [50, 2, 13, 50, 2, 13, 0, 1, 0, 0, 5, 0, 0, 5]
27/06/2026 15:35:15 ; [50, 1, 244, 50, 2, 38, 0, 1, 0, 0, 6, 0, 0, 6]
