Time stamp;Contador;RSSI_DL;RSSI_UL;Perdas;PSR;Max_DL;Min_DL;Max_UL;Min_UL
27/05/2026 17:10:02;1;-31.0;-31.0;4.75;5.5;0;0
27/05/2026 17:10:03;2;-27.0;-26.0;5.25;5.5;0;0
27/05/2026 17:10:04;3;-27.0;-27.0;5.25;5.75;0;0
27/05/2026 17:10:05;4;-26.0;-26.0;5.75;5.75;0;0
27/05/2026 17:10:06;5;-27.0;-26.0;5.25;5.5;0;0
27/05/2026 17:10:07;6;-26.0;-26.0;5.5;5.5;0;0
27/05/2026 17:10:08;7;-27.0;-26.0;5.75;5.75;0;0
27/05/2026 17:10:09;8;-27.0;-26.0;5.25;6.25;0;0
27/05/2026 17:10:10;9;-27.0;-26.0;5.25;5.75;0;0
27/05/2026 17:10:11;10;-27.0;-27.0;5.25;5.75;0;0
