Time stamp;Contador;RSSI_DL;RSSI_UL;snr_DL;snr_UL;psr_DL;psr_UL
27/05/2026 17:37:46;1;-29.0;-33.0;5.25;5.25;0;0
27/05/2026 17:37:49;2;-74.0;-32.0;0.0;5.5;0;0
27/05/2026 17:37:52;3;-27.0;-27.0;5.25;5.5;0;0
27/05/2026 17:37:55;4;-74.0;-27.0;0.0;5.25;0;0
27/05/2026 17:37:58;5;-27.0;-27.0;5.25;5.25;0;0
27/05/2026 17:38:01;6;-74.0;-27.0;0.0;6.0;0;0
27/05/2026 17:38:04;7;-27.0;-26.0;5.75;5.75;0;0
27/05/2026 17:38:07;8;-74.0;-27.0;0.0;5.75;0;0
27/05/2026 17:38:10;9;-26.0;-27.0;5.25;5.75;0;0
27/05/2026 17:38:13;10;-74.0;-27.0;0.0;5.75;0;0
