Time stamp;Contador;RSSI_DL;RSSI_UL;snr_DL;snr_UL;psr_DL;psr_UL
16/06/2026 15:04:32;1;-54.0;-54.0;5.0;4.75;0;100.0
16/06/2026 15:04:33;2;-75.0;-77.0;5.0;3.75;0;100.0
16/06/2026 15:04:34;3;-66.0;-65.0;5.75;5.75;0;100.0
16/06/2026 15:04:35;4;-65.0;-64.0;5.5;5.75;0;100.0
16/06/2026 15:04:36;5;-67.0;-63.0;5.75;5.25;0;100.0
16/06/2026 15:04:37;6;-67.0;-63.0;5.75;5.25;0;91.67
16/06/2026 15:04:38;7;-61.0;-61.0;4.75;5.5;0;92.86
16/06/2026 15:04:39;8;-61.0;-60.0;5.25;5.75;0;93.75
16/06/2026 15:04:40;9;-60.0;-60.0;5.5;5.75;0;94.44
16/06/2026 15:04:41;10;-61.0;-61.0;5.25;5.5;0;95.0
16/06/2026 15:04:42;11;-63.0;-63.0;4.75;5.25;0;95.45
16/06/2026 15:04:43;12;-64.0;-63.0;5.75;5.75;0;95.83
16/06/2026 15:04:44;13;-64.0;-63.0;5.75;5.75;0;96.15
16/06/2026 15:04:45;14;-64.0;-63.0;5.25;4.75;0;96.43
16/06/2026 15:04:46;15;-63.0;-62.0;4.75;4.75;0;96.67
16/06/2026 15:04:47;16;-64.0;-63.0;5.5;5.25;0;96.88
16/06/2026 15:04:48;17;-64.0;-63.0;5.75;5.0;0;97.06
16/06/2026 15:04:49;18;-64.0;-63.0;5.75;5.75;0;97.22
16/06/2026 15:04:50;19;-64.0;-64.0;5.75;6.0;0;97.37
16/06/2026 15:04:51;20;-65.0;-63.0;5.75;5.0;0;97.5
16/06/2026 15:04:52;21;-54.0;-54.0;5.25;5.75;0;97.62
16/06/2026 15:04:53;22;-50.0;-50.0;4.75;5.25;0;97.73
16/06/2026 15:04:54;23;-58.0;-55.0;5.75;5.25;0;97.83
16/06/2026 15:04:55;24;-53.0;-53.0;5.75;6.0;0;97.92
16/06/2026 15:04:56;25;-51.0;-50.0;5.0;5.5;0;98.0
16/06/2026 15:04:57;26;-49.0;-48.0;5.25;5.25;0;98.08
16/06/2026 15:04:58;27;-49.0;-49.0;5.25;5.75;0;98.15
16/06/2026 15:04:59;28;-49.0;-49.0;5.25;5.75;0;96.43
16/06/2026 15:05:00;29;-49.0;-49.0;5.25;5.75;0;94.83
16/06/2026 15:05:01;30;-49.0;-49.0;5.25;5.75;0;93.33
16/06/2026 15:05:02;31;-49.0;-49.0;5.25;5.75;0;91.94
16/06/2026 15:05:03;32;-49.0;-49.0;5.25;5.75;0;90.62
16/06/2026 15:05:04;33;-49.0;-49.0;5.25;5.75;0;89.39
16/06/2026 15:05:05;34;-49.0;-49.0;5.25;5.75;0;88.24
16/06/2026 15:05:06;35;-49.0;-49.0;5.25;5.75;0;87.14
16/06/2026 15:05:07;36;-48.0;-48.0;5.5;5.25;0;87.5
16/06/2026 15:05:08;37;-48.0;-48.0;5.0;5.75;0;87.84
16/06/2026 15:05:09;38;-49.0;-48.0;5.25;5.5;0;88.16
16/06/2026 15:05:10;39;-47.0;-48.0;5.5;6.0;0;88.46
16/06/2026 15:05:11;40;-48.0;-48.0;6.0;6.0;0;88.75
16/06/2026 15:05:12;41;-48.0;-48.0;5.5;6.0;0;89.02
16/06/2026 15:05:13;42;-48.0;-48.0;5.5;5.75;0;89.29
16/06/2026 15:05:14;43;-48.0;-48.0;5.5;6.0;0;89.53
16/06/2026 15:05:15;44;-48.0;-48.0;5.25;6.0;0;89.77
16/06/2026 15:05:16;45;-48.0;-49.0;5.5;6.25;0;90.0
16/06/2026 15:05:17;46;-47.0;-47.0;5.5;6.25;0;90.22
16/06/2026 15:05:18;47;-48.0;-48.0;5.75;6.25;0;90.43
16/06/2026 15:05:19;48;-47.0;-48.0;5.75;6.0;0;90.62
16/06/2026 15:05:20;49;-48.0;-48.0;5.5;6.0;0;90.82
16/06/2026 15:05:21;50;-48.0;-48.0;5.75;6.0;0;91.0
16/06/2026 15:05:22;51;-47.0;-47.0;5.75;6.0;0;91.18
16/06/2026 15:05:23;52;-47.0;-47.0;5.75;5.75;0;91.35
16/06/2026 15:05:24;53;-48.0;-48.0;5.25;5.75;0;91.51
16/06/2026 15:05:25;54;-48.0;-48.0;5.25;5.5;0;91.67
16/06/2026 15:05:26;55;-49.0;-50.0;5.25;5.25;0;91.82
16/06/2026 15:05:27;56;-44.0;-43.0;5.0;5.75;0;91.96
16/06/2026 15:05:28;57;-54.0;-48.0;5.25;5.5;0;92.11
16/06/2026 15:05:29;58;-59.0;-55.0;5.5;5.5;0;92.24
16/06/2026 15:05:30;59;-53.0;-55.0;5.75;5.5;0;92.37
16/06/2026 15:05:31;60;-49.0;-51.0;5.25;6.0;0;92.5
16/06/2026 15:05:32;61;-66.0;-58.0;5.75;6.0;0;92.62
16/06/2026 15:05:33;62;-69.0;-81.0;5.25;4.75;0;92.74
