Time stamp;Contador;RSSI_DL;RSSI_UL;snr_DL;snr_UL;psr_DL;psr_UL
16/06/2026 14:55:57;1;-48.0;-47.0;2.5;5.25;0;100.0
16/06/2026 14:55:58;2;-44.0;-44.0;5.25;5.25;0;100.0
16/06/2026 14:55:59;3;-45.0;-44.0;5.25;5.75;0;100.0
16/06/2026 14:56:00;4;-44.0;-45.0;5.25;5.75;0;100.0
16/06/2026 14:56:01;5;-44.0;-44.0;5.25;5.25;0;100.0
16/06/2026 14:56:02;6;-44.0;-44.0;5.25;5.25;0;83.33
16/06/2026 14:56:03;7;-44.0;-44.0;5.25;5.25;0;71.43
16/06/2026 14:56:04;8;-44.0;-43.0;5.0;5.25;0;75.0
16/06/2026 14:56:05;9;-43.0;-43.0;5.5;5.25;0;77.78
16/06/2026 14:56:06;10;-43.0;-43.0;5.0;5.5;0;80.0
16/06/2026 14:56:07;11;-43.0;-44.0;5.0;5.5;0;81.82
16/06/2026 14:56:08;12;-43.0;-45.0;5.5;5.25;0;83.33
16/06/2026 14:56:09;13;-43.0;-45.0;5.0;5.25;0;84.62
16/06/2026 14:56:10;14;-43.0;-45.0;5.0;5.25;0;78.57
16/06/2026 14:56:11;15;-44.0;-44.0;5.25;5.25;0;80.0
16/06/2026 14:56:12;16;-44.0;-43.0;5.25;5.25;0;81.25
16/06/2026 14:56:13;17;-44.0;-43.0;5.0;5.5;0;82.35
16/06/2026 14:56:14;18;-44.0;-44.0;5.25;5.5;0;83.33
16/06/2026 14:56:15;19;-44.0;-44.0;5.25;5.5;0;78.95
16/06/2026 14:56:16;20;-44.0;-44.0;5.25;5.5;0;75.0
16/06/2026 14:56:17;21;-45.0;-42.0;5.0;5.0;0;76.19
16/06/2026 14:56:18;22;-43.0;-43.0;5.0;5.25;0;77.27
16/06/2026 14:56:19;23;-44.0;-43.0;3.0;5.5;0;78.26
16/06/2026 14:56:20;24;-45.0;-45.0;5.25;5.5;0;79.17
16/06/2026 14:56:21;25;-43.0;-44.0;5.25;5.0;0;80.0
16/06/2026 14:56:22;26;-51.0;-50.0;4.75;5.25;0;80.77
16/06/2026 14:56:23;27;-51.0;-50.0;4.75;5.25;0;77.78
16/06/2026 14:56:24;28;-51.0;-50.0;4.75;5.25;0;75.0
16/06/2026 14:56:25;29;-51.0;-50.0;4.75;5.25;0;72.41
16/06/2026 14:56:26;30;-51.0;-50.0;4.75;5.25;0;70.0
