Time stamp;Contador;RSSI_DL;RSSI_UL;snr_DL;snr_UL;psr_DL;psr_UL
16/06/2026 17:53:10;1;-57.0;-56.0;5.5;5.25;0;100.0
16/06/2026 17:53:11;2;-62.0;-61.0;5.5;5.75;0;100.0
16/06/2026 17:53:12;3;-61.0;-61.0;5.25;5.5;0;100.0
16/06/2026 17:53:13;4;-61.0;-61.0;5.25;5.75;0;100.0
16/06/2026 17:53:14;5;-60.0;-60.0;5.25;5.5;0;100.0
16/06/2026 17:53:15;6;-60.0;-61.0;5.25;5.75;0;100.0
16/06/2026 17:53:16;7;-69.0;-69.0;5.5;6.0;0;100.0
16/06/2026 17:53:17;8;-63.0;-62.0;4.75;5.25;0;100.0
16/06/2026 17:53:18;9;-62.0;-62.0;5.25;5.75;0;100.0
16/06/2026 17:53:19;10;-61.0;-60.0;5.75;5.75;0;100.0
16/06/2026 17:53:20;11;-61.0;-62.0;4.75;5.25;0;100.0
16/06/2026 17:53:21;12;-64.0;-64.0;5.75;6.0;0;100.0
16/06/2026 17:53:22;13;-63.0;-61.0;4.5;5.5;0;100.0
16/06/2026 17:53:23;14;-62.0;-62.0;5.0;5.5;0;100.0
16/06/2026 17:53:24;15;-63.0;-62.0;4.5;5.75;0;100.0
16/06/2026 17:53:25;16;-62.0;-61.0;4.75;5.5;0;100.0
16/06/2026 17:53:26;17;-62.0;-62.0;5.25;5.25;0;100.0
16/06/2026 17:53:27;18;-62.0;-62.0;5.0;5.5;0;100.0
16/06/2026 17:53:28;19;-62.0;-61.0;5.0;5.5;0;100.0
16/06/2026 17:53:29;20;-62.0;-61.0;5.0;5.75;0;100.0
16/06/2026 17:53:30;21;-62.0;-61.0;5.0;4.0;0;100.0
16/06/2026 17:53:31;22;-62.0;-62.0;4.75;5.5;0;100.0
16/06/2026 17:53:32;23;-62.0;-62.0;4.75;5.25;0;100.0
16/06/2026 17:53:33;24;-62.0;-62.0;5.0;5.25;0;100.0
16/06/2026 17:53:34;25;-62.0;-61.0;4.75;5.75;0;100.0
16/06/2026 17:53:35;26;-62.0;-62.0;5.0;5.5;0;100.0
16/06/2026 17:53:36;27;-62.0;-61.0;4.5;5.75;0;100.0
16/06/2026 17:53:37;28;-74.0;-62.0;0.0;5.75;0;98.21
16/06/2026 17:53:38;29;-61.0;-62.0;4.75;5.75;0;98.28
16/06/2026 17:53:39;30;-70.0;-65.0;5.75;6.0;0;98.33
16/06/2026 17:53:40;31;-65.0;-66.0;5.75;5.75;0;98.39
16/06/2026 17:53:41;32;-64.0;-64.0;5.5;5.75;0;98.44
16/06/2026 17:53:42;33;-66.0;-64.0;5.5;6.0;0;98.48
16/06/2026 17:53:43;34;-61.0;-60.0;5.25;5.5;0;98.53
16/06/2026 17:53:44;35;-69.0;-68.0;5.5;6.0;0;98.57
16/06/2026 17:53:45;36;-61.0;-59.0;5.25;5.5;0;98.61
16/06/2026 17:53:46;37;-57.0;-57.0;4.75;5.0;0;98.65
16/06/2026 17:53:47;38;-56.0;-55.0;5.0;5.25;0;98.68
16/06/2026 17:53:48;39;-56.0;-56.0;5.25;5.0;0;98.72
16/06/2026 17:53:49;40;-56.0;-56.0;5.0;5.25;0;98.75
16/06/2026 17:53:50;41;-57.0;-56.0;5.0;5.25;0;98.78
16/06/2026 17:53:51;42;-57.0;-56.0;4.5;5.25;0;98.81
16/06/2026 17:53:52;43;-57.0;-56.0;4.5;5.0;0;98.84
16/06/2026 17:53:53;44;-57.0;-56.0;4.75;5.5;0;98.86
16/06/2026 17:53:54;45;-58.0;-58.0;6.0;6.25;0;98.89
16/06/2026 17:53:55;46;-59.0;-58.0;5.75;6.5;0;98.91
16/06/2026 17:53:56;47;-57.0;-57.0;4.75;5.25;0;98.94
16/06/2026 17:53:57;48;-58.0;-57.0;5.5;6.0;0;98.96
16/06/2026 17:53:58;49;-59.0;-58.0;5.5;5.5;0;98.98
16/06/2026 17:53:59;50;-60.0;-59.0;5.5;5.75;0;99.0
16/06/2026 17:54:00;51;-59.0;-59.0;5.5;4.25;0;99.02
16/06/2026 17:54:01;52;-59.0;-58.0;5.75;6.0;0;99.04
16/06/2026 17:54:02;53;-61.0;-59.0;5.5;6.0;0;99.06
16/06/2026 17:54:03;54;-57.0;-57.0;5.0;5.25;0;99.07
16/06/2026 17:54:04;55;-56.0;-55.0;5.0;5.5;0;99.09
16/06/2026 17:54:05;56;-55.0;-55.0;5.25;5.75;0;99.11
16/06/2026 17:54:06;57;-58.0;-58.0;5.5;6.0;0;99.12
16/06/2026 17:54:07;58;-63.0;-63.0;5.0;5.5;0;99.14
16/06/2026 17:54:08;59;-64.0;-63.0;5.5;5.25;0;99.15
16/06/2026 17:54:09;60;-61.0;-59.0;5.5;6.0;0;99.17
16/06/2026 17:54:10;61;-60.0;-59.0;5.5;6.0;0;99.18
16/06/2026 17:54:11;62;-59.0;-59.0;5.5;6.0;0;99.19
16/06/2026 17:54:12;63;-59.0;-58.0;5.75;6.0;0;99.21
16/06/2026 17:54:13;64;-59.0;-59.0;5.5;6.25;0;99.22
16/06/2026 17:54:14;65;-59.0;-59.0;5.5;6.25;0;99.23
16/06/2026 17:54:15;66;-59.0;-59.0;5.75;6.25;0;99.24
16/06/2026 17:54:16;67;-59.0;-59.0;5.75;6.0;0;99.25
16/06/2026 17:54:17;68;-59.0;-59.0;5.75;5.75;0;99.26
16/06/2026 17:54:18;69;-59.0;-59.0;5.75;6.0;0;99.28
16/06/2026 17:54:19;70;-60.0;-59.0;5.75;5.75;0;99.29
16/06/2026 17:54:20;71;-59.0;-59.0;5.25;6.0;0;99.3
16/06/2026 17:54:21;72;-59.0;-59.0;5.75;6.0;0;99.31
16/06/2026 17:54:22;73;-59.0;-59.0;5.5;6.0;0;99.32
16/06/2026 17:54:23;74;-59.0;-59.0;5.75;6.0;0;99.32
16/06/2026 17:54:24;75;-59.0;-59.0;5.5;6.25;0;99.33
16/06/2026 17:54:25;76;-59.0;-59.0;5.75;6.25;0;99.34
16/06/2026 17:54:26;77;-59.0;-59.0;5.75;6.0;0;99.35
16/06/2026 17:54:27;78;-60.0;-59.0;5.5;5.75;0;99.36
16/06/2026 17:54:28;79;-59.0;-59.0;5.75;6.25;0;99.37
16/06/2026 17:54:29;80;-59.0;-58.0;5.75;6.25;0;99.38
16/06/2026 17:54:30;81;-58.0;-58.0;5.75;6.0;0;99.38
16/06/2026 17:54:31;82;-59.0;-59.0;5.75;5.75;0;99.39
16/06/2026 17:54:32;83;-63.0;-62.0;4.75;3.25;0;99.4
16/06/2026 17:54:33;84;-60.0;-60.0;5.5;5.75;0;99.4
16/06/2026 17:54:34;85;-60.0;-60.0;5.5;6.0;0;99.41
16/06/2026 17:54:35;86;-63.0;-64.0;5.25;5.75;0;99.42
16/06/2026 17:54:36;87;-68.0;-66.0;5.5;6.0;0;99.43
16/06/2026 17:54:37;88;-62.0;-62.0;4.5;5.0;0;99.43
16/06/2026 17:54:38;89;-60.0;-60.0;5.25;5.75;0;99.44
16/06/2026 17:54:39;90;-59.0;-59.0;5.75;6.0;0;99.44
16/06/2026 17:54:40;91;-58.0;-57.0;5.75;6.0;0;99.45
16/06/2026 17:54:41;92;-59.0;-61.0;5.75;5.5;0;99.46
16/06/2026 17:54:42;93;-62.0;-62.0;5.0;5.75;0;99.46
16/06/2026 17:54:43;94;-62.0;-62.0;4.5;5.25;0;99.47
16/06/2026 17:54:44;95;-61.0;-61.0;5.0;6.25;0;99.47
16/06/2026 17:54:45;96;-61.0;-61.0;5.0;5.75;0;99.48
16/06/2026 17:54:46;97;-61.0;-61.0;5.25;5.75;0;99.48
16/06/2026 17:54:47;98;-61.0;-60.0;5.5;5.5;0;99.49
16/06/2026 17:54:48;99;-61.0;-61.0;5.0;5.75;0;99.49
16/06/2026 17:54:49;100;-61.0;-61.0;5.75;5.5;0;99.5
16/06/2026 17:54:50;101;-61.0;-61.0;5.5;5.25;0;99.5
16/06/2026 17:54:51;102;-61.0;-60.0;5.5;5.25;0;99.51
16/06/2026 17:54:52;103;-61.0;-61.0;5.25;5.5;0;99.51
16/06/2026 17:54:53;104;-60.0;-59.0;5.0;5.5;0;99.52
16/06/2026 17:54:55;105;-61.0;-59.0;5.25;5.5;0;99.52
