Time stamp;Contador;RSSI_DL;RSSI_UL;snr_DL;snr_UL;psr_DL;psr_UL
16/06/2026 13:33:37;1;-52.0;-52.0;5.5;5.75;0;100.0
16/06/2026 13:33:38;2;-49.0;-48.0;5.25;5.0;0;100.0
16/06/2026 13:33:39;3;-49.0;-48.0;5.25;5.0;0;66.67
16/06/2026 13:33:40;4;-50.0;-49.0;5.25;5.5;0;75.0
16/06/2026 13:33:41;5;-49.0;-49.0;5.0;5.75;0;80.0
16/06/2026 13:33:42;6;-49.0;-48.0;5.0;5.5;0;83.33
16/06/2026 13:33:43;7;-49.0;-49.0;5.25;5.5;0;85.71
16/06/2026 13:33:44;8;-49.0;-49.0;5.25;5.5;0;87.5
16/06/2026 13:33:45;9;-50.0;-49.0;5.25;5.75;0;88.89
16/06/2026 13:33:46;10;-49.0;-49.0;5.5;5.5;0;90.0
