Time stamp;Contador;RSSI_DL;RSSI_UL;snr_DL;snr_UL;psr_DL;psr_UL
16/06/2026 16:30:53;1;-58.0;-57.0;5.0;5.25;0;100.0
16/06/2026 16:30:54;2;-59.0;-59.0;5.75;6.0;0;100.0
16/06/2026 16:30:55;3;-59.0;-59.0;5.75;5.75;0;100.0
16/06/2026 16:30:56;4;-59.0;-59.0;5.75;5.75;0;87.5
16/06/2026 16:30:57;5;-74.0;-61.0;0.0;5.25;0;80.0
16/06/2026 16:30:58;6;-74.0;-61.0;0.0;5.25;0;75.0
16/06/2026 16:30:59;7;-59.0;-61.0;5.0;5.5;0;78.57
16/06/2026 16:31:00;8;-61.0;-60.0;5.5;5.75;0;81.25
16/06/2026 16:31:01;9;-61.0;-60.0;5.25;5.5;0;83.33
16/06/2026 16:31:02;10;-61.0;-60.0;5.5;5.5;0;85.0
