Time stamp;Contador;RSSI_DL;RSSI_UL;snr_DL;snr_UL;psr_DL;psr_UL
27/05/2026 17:47:36;1;0;0;0;0;0;0.0
27/05/2026 17:47:39;2;0;0;0;0;0;0.0
27/05/2026 17:47:42;3;-39.5;-49.5;82.32;128.55;0;0.0
27/05/2026 17:47:45;4;-17.0;-136.0;259.51;262.38;0;0.0
27/05/2026 17:47:48;5;-45.0;-18.5;82.59;292.85;0;0.0
27/05/2026 17:47:51;6;-16.0;-24.5;248.64;267.25;0;0.0
27/05/2026 17:47:54;7;-24.0;-69.0;148.61;172.49;0;0.0
27/05/2026 17:47:57;8;-58.0;-23.5;254.48;254.51;0;0.0
27/05/2026 17:48:00;9;-23.5;-25.0;251.4;139.71;0;0.0
27/05/2026 17:48:03;10;-73.5;-73.5;0.0;0.0;0;0.0
