Time stamp;Contador;RSSI_DL;RSSI_UL;snr_DL;snr_UL;psr_DL;psr_UL
16/06/2026 16:33:59;1;-58.0;-56.0;5.5;5.25;0;100.0
16/06/2026 16:34:00;2;-56.0;-56.0;5.0;5.25;0;100.0
16/06/2026 16:34:01;3;-54.0;-55.0;5.0;5.75;0;100.0
16/06/2026 16:34:02;4;-54.0;-55.0;5.0;5.75;0;87.5
16/06/2026 16:34:03;5;-74.0;-56.0;0.0;5.0;0;80.0
16/06/2026 16:34:04;6;-74.0;-56.0;0.0;5.0;0;75.0
16/06/2026 16:34:05;7;-63.0;-65.0;5.25;5.75;0;78.57
16/06/2026 16:34:06;8;-65.0;-66.0;5.5;5.75;0;81.25
16/06/2026 16:34:07;9;-65.0;-65.0;5.25;5.25;0;83.33
16/06/2026 16:34:08;10;-66.0;-66.0;5.5;5.75;0;85.0
16/06/2026 16:34:09;11;-65.0;-65.0;5.5;6.0;0;86.36
16/06/2026 16:34:10;12;-65.0;-66.0;5.25;6.0;0;87.5
16/06/2026 16:34:11;13;-65.0;-66.0;5.5;5.75;0;88.46
16/06/2026 16:34:12;14;-69.0;-68.0;5.25;5.5;0;89.29
