Time stamp;Contador;RSSI_DL;RSSI_UL;snr_DL;snr_UL;psr_DL;psr_UL
16/06/2026 17:33:11;1;-58.0;-58.0;5.5;5.75;0;100.0
16/06/2026 17:33:12;2;-57.0;-57.0;5.0;5.0;0;100.0
16/06/2026 17:33:13;3;-57.0;-57.0;4.75;5.25;0;100.0
16/06/2026 17:33:14;4;-56.0;-57.0;5.0;5.0;0;100.0
16/06/2026 17:33:15;5;-57.0;-57.0;4.5;5.25;0;100.0
16/06/2026 17:33:16;6;-57.0;-57.0;4.75;5.0;0;100.0
16/06/2026 17:33:17;7;-57.0;-56.0;5.25;5.0;0;100.0
16/06/2026 17:33:18;8;-57.0;-57.0;4.75;5.25;0;100.0
16/06/2026 17:33:19;9;-57.0;-57.0;4.75;5.5;0;100.0
16/06/2026 17:33:20;10;-57.0;-56.0;4.5;5.25;0;100.0
