23/05/2026 21:04:17 ; [70, 0, 45, 64, 0, 60, 0, 1, 0, 0, 0, 0, 0, 0]
23/05/2026 21:04:18 ; [64, 0, 55, 64, 0, 55, 0, 1, 0, 0, 0, 0, 0, 0]
23/05/2026 21:04:19 ; [68, 0, 55, 64, 0, 57, 0, 1, 0, 0, 0, 0, 0, 0]
23/05/2026 21:04:20 ; [66, 0, 57, 64, 0, 60, 0, 1, 0, 0, 0, 0, 0, 0]
23/05/2026 21:04:21 ; [64, 0, 52, 64, 0, 57, 0, 1, 0, 0, 0, 0, 0, 0]
23/05/2026 21:04:22 ; [64, 0, 55, 64, 0, 60, 0, 1, 0, 0, 0, 0, 0, 0]
23/05/2026 21:04:23 ; [66, 0, 57, 64, 0, 60, 0, 1, 0, 0, 0, 0, 0, 0]
23/05/2026 21:04:24 ; [66, 0, 57, 64, 0, 57, 0, 1, 0, 0, 0, 0, 0, 0]
23/05/2026 21:04:25 ; [66, 0, 57, 64, 0, 57, 0, 1, 0, 0, 0, 0, 0, 0]
23/05/2026 21:04:26 ; [64, 0, 52, 64, 0, 60, 0, 1, 0, 0, 0, 0, 0, 0]
23/05/2026 21:04:27 ; [64, 0, 52, 64, 0, 57, 0, 1, 0, 0, 0, 0, 0, 0]
23/05/2026 21:04:28 ; [64, 0, 55, 64, 0, 57, 0, 1, 0, 0, 0, 0, 0, 0]
23/05/2026 21:04:29 ; [66, 0, 55, 64, 0, 60, 0, 1, 0, 0, 0, 0, 0, 0]
23/05/2026 21:04:30 ; [64, 0, 55, 64, 0, 57, 0, 1, 0, 0, 0, 0, 0, 0]
23/05/2026 21:04:31 ; [66, 0, 55, 64, 0, 57, 0, 1, 0, 0, 0, 0, 0, 0]
23/05/2026 21:04:32 ; [64, 0, 55, 64, 0, 57, 0, 1, 0, 0, 0, 0, 0, 0]
23/05/2026 21:04:33 ; [64, 0, 55, 64, 0, 60, 0, 1, 0, 0, 0, 0, 0, 0]
23/05/2026 21:04:34 ; [64, 0, 57, 62, 0, 57, 0, 1, 0, 0, 0, 0, 0, 0]
23/05/2026 21:04:35 ; [64, 0, 57, 64, 0, 60, 0, 1, 0, 0, 0, 0, 0, 0]
23/05/2026 21:04:36 ; [64, 0, 57, 64, 0, 57, 0, 1, 0, 0, 0, 0, 0, 0]
23/05/2026 21:04:37 ; [64, 0, 57, 64, 0, 60, 0, 1, 0, 0, 0, 0, 0, 0]
23/05/2026 21:04:38 ; [64, 0, 57, 62, 0, 57, 0, 1, 0, 0, 0, 0, 0, 0]
23/05/2026 21:04:39 ; [64, 0, 57, 62, 0, 57, 0, 1, 0, 0, 0, 0, 0, 0]
23/05/2026 21:04:40 ; [64, 0, 57, 62, 0, 57, 0, 1, 0, 0, 0, 0, 0, 0]
23/05/2026 21:04:41 ; [64, 0, 57, 62, 0, 57, 0, 1, 0, 0, 0, 0, 0, 0]
23/05/2026 21:04:42 ; [64, 0, 57, 62, 0, 57, 0, 1, 0, 0, 0, 0, 0, 0]
23/05/2026 21:04:43 ; [64, 0, 55, 64, 0, 60, 0, 1, 0, 0, 0, 0, 0, 0]
23/05/2026 21:04:44 ; [64, 0, 57, 62, 0, 57, 0, 1, 0, 0, 0, 0, 0, 0]
23/05/2026 21:04:45 ; [64, 0, 57, 64, 0, 55, 0, 1, 0, 0, 0, 0, 0, 0]
23/05/2026 21:04:46 ; [64, 0, 55, 62, 0, 60, 0, 1, 0, 0, 0, 0, 0, 0]
23/05/2026 21:04:47 ; [64, 0, 57, 62, 0, 57, 0, 1, 0, 0, 0, 0, 0, 0]
