Time stamp;Contador;RSSI_DL;RSSI_UL;Perdas;PSR;Max_DL;Min_DL;Max_UL;Min_UL
23/05/2026 21:00:48;1;0;0;0;0;1;0
23/05/2026 21:00:49;2;0;0;0;0;2;0
23/05/2026 21:00:50;3;0;0;0;0;3;0
23/05/2026 21:00:51;4;0;0;0;0;4;0
23/05/2026 21:00:52;5;0;0;0;0;5;0
23/05/2026 21:00:53;6;-35.5;-24.0;5009.9;3006.0;5;0
23/05/2026 21:00:54;7;-19.0;-21.5;2697.9;2493.2;5;0
23/05/2026 21:00:55;8;-19.5;-16.0;2596.6;2586.9;5;0
23/05/2026 21:00:56;9;-58.0;-33.0;1956.7;2486.4;5;0
23/05/2026 21:00:57;10;-13.0;-18.5;2493.2;829.1;5;0
23/05/2026 21:00:58;11;-16.5;-67.5;2844.9;264.0;5;0
23/05/2026 21:00:59;12;-74.0;-74.0;0.0;9.0;5;0
23/05/2026 21:01:01;13;-74.0;-74.0;0.0;9.0;5;0
23/05/2026 21:01:02;14;-74.0;-74.0;0.0;9.0;5;0
23/05/2026 21:01:03;15;-74.0;-74.0;0.0;9.0;5;0
23/05/2026 21:01:04;16;-74.0;-74.0;0.0;9.0;5;0
23/05/2026 21:01:05;17;-74.0;-74.0;0.0;9.0;5;0
23/05/2026 21:01:06;18;-74.0;-74.0;0.0;9.0;5;0
23/05/2026 21:01:07;19;-74.0;-74.0;0.0;9.0;5;0
23/05/2026 21:01:08;20;-74.0;-74.0;0.0;9.0;5;0
23/05/2026 21:01:09;21;-74.0;-74.0;0.0;9.0;5;0
23/05/2026 21:01:10;22;-74.0;-74.0;0.0;9.0;5;0
23/05/2026 21:01:11;23;-74.0;-74.0;0.0;9.0;5;0
23/05/2026 21:01:12;24;-74.0;-74.0;0.0;9.0;5;0
23/05/2026 21:01:13;25;-74.0;-74.0;0.0;9.0;5;0
23/05/2026 21:01:14;26;-74.0;-74.0;0.0;9.0;5;0
23/05/2026 21:01:15;27;-74.0;-74.0;0.0;9.0;5;0
23/05/2026 21:01:16;28;-74.0;-74.0;0.0;9.0;5;0
23/05/2026 21:01:17;29;-74.0;-74.0;0.0;9.0;5;0
23/05/2026 21:01:18;30;-74.0;-74.0;0.0;9.0;5;0
23/05/2026 21:01:19;31;-74.0;-74.0;0.0;9.0;5;0
23/05/2026 21:01:20;32;-74.0;-74.0;0.0;9.0;5;0
23/05/2026 21:01:21;33;-74.0;-74.0;0.0;9.0;5;0
23/05/2026 21:01:22;34;-74.0;-74.0;0.0;8.8;5;0
23/05/2026 21:01:23;35;-74.0;-74.0;0.0;8.8;5;0
23/05/2026 21:01:24;36;-74.0;-74.0;0.0;8.8;5;0
23/05/2026 21:01:25;37;-74.0;-74.0;0.0;9.0;5;0
23/05/2026 21:01:26;38;-74.0;-74.0;0.0;8.8;5;0
23/05/2026 21:01:27;39;-74.0;-74.0;0.0;8.8;5;0
23/05/2026 21:01:28;40;-74.0;-74.0;0.0;9.0;5;0
23/05/2026 21:01:29;41;-74.0;-74.0;0.0;8.8;5;0
23/05/2026 21:01:30;42;-74.0;-74.0;0.0;9.0;5;0
23/05/2026 21:01:31;43;-74.0;-74.0;0.0;9.0;5;0
23/05/2026 21:01:32;44;-74.0;-74.0;0.0;8.6;5;0
23/05/2026 21:01:33;45;-74.0;-74.0;0.0;8.8;5;0
23/05/2026 21:01:34;46;-74.0;-74.0;0.0;8.8;5;0
23/05/2026 21:01:35;47;-74.0;-74.0;0.0;8.8;5;0
23/05/2026 21:01:36;48;-74.0;-74.0;0.0;9.0;5;0
23/05/2026 21:01:37;49;-74.0;-74.0;0.0;7.7;5;0
23/05/2026 21:01:38;50;-18.5;-58.0;2108.9;2699.0;5;0
23/05/2026 21:01:39;51;-18.5;-25.5;2929.3;2775.7;5;0
23/05/2026 21:01:40;52;-16.0;-25.5;2597.5;3100.8;5;0
23/05/2026 21:01:41;53;-24.5;-20.0;2697.7;2700.2;5;0
23/05/2026 21:01:42;54;-32.5;-23.5;3005.1;2955.5;5;0
23/05/2026 21:01:43;55;-74.0;-73.5;1536.0;0.0;5;0
23/05/2026 21:01:44;56;-74.0;-73.5;1331.2;0.0;5;0
23/05/2026 21:01:45;57;-74.0;-73.5;1280.0;0.0;5;0
23/05/2026 21:01:46;58;-74.0;-73.5;1331.2;0.0;5;0
